text,code_frames,label
Ito ang mensahe ni House Speaker Alan Peter Cayetano sa joint hearing ng  on legislative franchises at on good government ang public accountability kanina.,13,12
Gov. Jonvic Remulla sa isyu ng ‘doggy show’ sa Dasmariñas: Move on na,15,14
"Lovelife hugot ni Vice: Kung mahal ko, go! Pero kung hindi na, wala na",15,14
MATAPOS ang halos isang buwan na may magandang panahon ay kasalukuyang binabantayan ng PAGASA ang isang low pressure area (LPA) na sa labas ng Visayas.,9,8
"NASAKOTE ng pulisya ang limang lalaki at nasamsam umano sa kanila ang P102,000 halaga ng shabu sa Quezon City kagabi.",7,6
KINONDENA ng CIBAC partylist ang pagbato sa bahay ng isang pasyente na nagpositibo sa Iloilo.,4,3
KAKAILANGANIN na umanong palawigin ang produksyon ng ilang pabrika upang matiyak na sapat ang suplay ng pagkain sa pagpapalawig ng Enhanced Community Quarantine.,2,1
Atienza inatras ang boto pabor sa anti-terror bill,13,12
BINIGYAN ng exemption ng Quezon City government sa ipinatutupad na Enhanced Community Quarantine ang mga kompanya na magpapautang sa mga residente.,2,1
"Lady solon nabahala, dexamethasone ibinibenta online, itinuturo pa ang paggamit",7,6
INANUSYO ng mga health authorities sa South Korea na hindi na maaaring makahawa pa ang mga pasyente na nagpositibo muli sa COVID-19 matapos ideklara na virus-free.,9,8
"Wow mali: Imbes na quarantine pass, ‘sabong pass’ nilabas ng residente",15,14
PARURUSAHAN ang sino mang mangha- harass sa mga frontliners at mga pasyenteng may coronavirus disease o COVID-19 sa Las Piñas City matapos maipasa at mapirmahan ni Mayor Imelda Aguilar ang City Ordinance No. 1685-20.,7,6
Bumagsak na Wawa Bridge sa Pangasinan —SARAH JANE ABALOS / CONTRIBUTOR,9,8
Tuloy-tuloy na kampanya vs ilegal na POGO kailangan,7,6
PINATUTULUNGAN ng Department of the Interior and Local Government (DILG) sa mga lokal na pamahalaan ang mga pampublikong paaralan at ipinagagamit ang Special Education Fund (SEF) para sa implementasyon ng Basic Education Learning Continuity Plan (BE-LCP) ng Department of Education (DepEd).,2,1
TINIYAK ng Palasyo ang kahandaan ng gobyerno matapos namang ideklara ng World Health Organization (WHO) ang pandemic dulot ng coronavirus disease (COVID-19).,8,7
"WALONG sundalo ang nasawi habang ilan pa ang nasugatan matapos makasagupa ang may 40 hinihinalang miyembro ng Abu Sayyaf sa  barangay Danag sa Patikul, Sulu, Biyernes ng hapon.",8,7
Maliliit na online seller hindi target sa pagbubuwis na nais ng House panel,6,5
55 pulis nagpositibo sa COVID-19,9,8
INAPRUBAHAN ng Metro Manila Council (MMC) ang resolusyon na humihikayat sa mga lokal na pamahalaan sa Kalakhang Maynila na magpasa ng ordinansa o resolusyon para sa pagpapasara ng lahat ng mga pampubliko o pribadong sementeryo o libingan sa nalalapit na Todos los Santos.,6,5
BUKOD sa regular holiday at walang pasok ang pagdiriwang ng Labor Day ay magkakaroon din ng “job fair” ang Department of Labor and Employment (DOLE) sa buong bansa.,10,9
"Bangkay ng lalaki na inanod ng baha sa Ibaan, Batangas natagpuan ng PCG",9,8
Insurance sa mga magsasaka inilarga sa Kongreso,6,5
TIMBOG ang limang hinihinalang drug suspects sa magkakahiwalay na buy-bust operations sa Bicol region.,7,6
Nanawagan ang isang alyansa ng mga konsyumer sa Department of Health na repasuhin ang China-made rapid test kits dahil sa diumano’y pagiging inaccurate ng resulta nito.,6,5
Duterte nagnegatibo sa COVID-19,15,14
PANSAMANTALANG ipinatigil ang operasyon sa Times Square Park at Beep jeep terminal sa Araneta City.,2,1
"UMAKYAT na sa 1,343 ang bilang ng mga overseas Filipino workers na nahawa ng coronavirus disease 2019.",9,8
NAGBITIW si Socioeconomic Planning Secretary Ernesto Pernia sa kanyang katungkulan sa kasagsagan naman ng kampanya ng gobyerno kontra coronavirus disease (COVID-19).,13,12
"Umaabot sa P1.623 bilyon ang panibagong pondong makukuha ng Department of Environment and Natural Resources (DENR) para sa rehabilitasyon ng Manila Bay, ayon kay Rep. Michael Defensor.",2,1
“HINDI na tayo babalik sa mga issue na 35 years old na!” Ang mariing pahayag ng Presidential candidate na si Bongbong Marcos sa gitna ng natatanggap na batikos mula sa publiko.,13,12
"Umabot na sa 42 ang bilang ng mga Pilipinong nasugatan sa pagsabog sa Beirut habang dalawa pa ang nawawala, ayon sa Department of Foreign Affairs (DFA).",14,13
"Vice Mayor ng San Fernando, Pampanga positive sa COVID-19",9,8
NADAGDAGAN ng 52 ang bilang ng mga overseas Filipino workers na nahawa ng coronavirus disease 2019.,9,8
"Robinsons Pacencia, SM Bonus sugar ipinahinto ng FDA ang pagbebenta",2,1
"2 LPA magpapaulan pa rin sa bansa, posibleng magsanib-pwersa – PAGASA",9,8
"NAAKTUHAN ang chief of police ng Argao, Cebu sa kama kasama ang isang babaeng detainee matapos namang magsagawa ng raid sa police station ang mga kapwa pulis Huwebes ng gabi.",7,6
"Babala ng oposisyon: Cha-cha ay pro-China, pro-political dynasty",13,12
UMUWING nakangiti ang daan-daang taga-Tondo na dumalo sa grand rally ng Tutok to Win #140 Partylist sa pamumuno ni first nominee Sam Verzosa.,15,14
"Jollibee, sumuko na nga ba sa McDo?",11,10
"SINABI ni Presidential Security Group (PSG) Chief Col. Jesus Durante na nakatakda nilang kasuhan si ACT-CIS Rep. Eric Go Yap, na naunang nagpositibo sa coronavirus disease (COVID-19) matapos ilagay sa panganib ang buong Malacanang Complex.",8,7
"Pagtatanggol sa Makabayan Bloc laban sa red tagging hindi gawain ng isang Speaker, ayon sa supporters ng Pangulo",13,12
"SA susunod na linggo ay sisimulan ng pamahalaang lungsod ng Taguig ang pamimigay na P5,000 special emergency allowance sa 25,000 scholars ng siyudad.",10,9
Barangay health workers gawing contact tracers para mabilis ang paghanap sa nahawa ng COVID-19,6,5
Task force binuo ng QC para sa long term program vs Covid,6,5
"Nagsimula ang sunog alas-9:09 ng gabi sa PA Finance Center sa Bayani Rd., Brgy. Fort Bonifacio, Taguig City.",9,8
NAGBABALA si  on Ways and Means chairman at Albay Rep. Joey Salceda sa hindi magandang epekto sa ekonomiya nang pagpapatagal sa pagsasabatas  tax reform program.,1,0
DepEd pinapayagan ang mga eskwelahan na magsuspinde ng klase dahil sa init,10,9
Ilegal na pag-aresto sa 2 Muslim pinaiimbestigahan sa Kamara,7,6
1.1M LIBREng sakay naibigay sa health workers,2,1
NANGANGAMBA ang Bayan Muna na ang panukalang junk food tax ay mauwi sa pagtaas ng presyo hindi lamang ng chichiria kundi maging ng mga pangkaraniwang pagkain na siyang kayang bilhin ng ordinaryong Pilipino.,1,0
"Nakapagtala ang Makati Health Department (MHD) ng 1,103 aktibong kaso ng COVID-19 sa lungsod noong Agosto 14.",9,8
"9 preso, 9 tauhan ng BJMP nahawa ng COVID-19",9,8
"UMAKYAT na sa 2,233 ang bilang ng mga overseas Filipino workers na nahawa ng coronavirus disease 2019.",9,8
Obispo ng Batanes humihingi ng tulong para sa mga nabiktima ng Bagyong Kiko,2,1
Francis Leo Marcos: Wala akong ginawang hindi maganda,15,14
Magnitude 4.1 lindol yumanig sa Occidental Mindoro,9,8
4 exotic pets kinumpiska ng DENR,7,6
WATCH: DepEd iniimbestigahan mga palpak na self-learning modules,6,5
ARESTADO ang isang lalaki at isang babae na naaktuhan umano habang gumagamit ng shabu sa Quezon City kahapon.,7,6
"NAGLABAS na ng official statement ang pamunuan ng Ateneo de Manila University hinggil sa naganap na madugong pamamaril sa loob ng kanilang campus sa Quezon City kahapon ng umaga, July 24.",7,6
ITINAAS ng Philippine Atmospheric Geophysical and Astronomical Services Administration ang tropical cyclone warning signal no. 3 sa mga lugar sa Luzon at Visayas.,9,8
"4 nasawi, 14 sugatan sa pananalasa ng bagyong Ambo sa E.Samar",9,8
ISANG rescue operation ang isinagawa ng Department of Social Welfare and Development (DSWD) para sa mga namamalimos na mga Badjao sa Metro Manila.,2,1
"Ekonomiya pwede buhayin, pero namatay sa COVID hindi na–Cayetano",3,2
19 pang ruta ng modern jeepney bubuksan ngayong linggo,2,1
Duterte  naka-self-quarantine sa kanyang kaarawan,15,14
"Posibleng bawiin ng susunod na Kongreso ang mga insentibong nakapaloob sa prangkisa ng San Miguel airport sa Bulacan kung hindi maayos na mailalatag ang mga probisyon ng panakulang batas na ito, ayon sa ilang senador.",6,5
"Hindi muli bababa sa 2,000 ang naitalang bagong kaso ng Coronavirus Disease o COVID-19 sa Pilipinas.",9,8
"Lotto, Keno tigil bola",15,14
"PATAY ang isang lalaki nang masalpok ng 10-wheeler truck ang sinakyan niyang motorsiklo, sa Paoay, Ilocos Norte, Huwebes ng gabi.",9,8
3 dakip sa P6.36M marijuana,7,6
Late loan payment ng mga guro hindi dapat patawan ng penalty,4,3
NAGSAGAWA ng operasyon ang mga ahensya ng gobyerno laban sa lumalabag sa batas-trapiko.,7,6
Kiray Celis niregaluhan ng P63k ang ama nang magdiwang ng 63rd birthday; OK lang maubos ang ipon sa money cake,15,14
ABS-CBN franchise di na matatalakay ng Kamara,13,12
"UMAPELA si ABS-CBN vice chairman Atty. Augusto “Jake” Almeda-Lopez sa Kongreso na kilalanin ang naging kontribusyon ng channel 2 at ang 11,000 empleyado na umaasa rito.",13,12
Pumalag ang Palasyo ng Malakanyang sa pahayag ni Cagayan Governor Manuel Mamba na dapat na bawasan ang sweldo ng mga guro dahil wala namang ginagawa habang may pandemya sa COVID-19.,4,3
"Panukalang pagtatayo ng PUP Caloocan City North campus, pasado na sa Senado",2,1
ARESTADO ang anim katao sa magkakahiwalay na drug operation sa Quezon City.,7,6
500 tricycle driver sa Navotas gagawing partner ng Grab,2,1
Duterte maglalabas ngayong gabi ng desisyon kung mananatili ang umiiral na GCQ sa NCR,6,5
10 kilong marijuana nasabat sa QC,7,6
Cebu City ECQ hanggang May 30,2,1
"DOTr, inatasan ang PCG na mag-deploy ng K9 units sa lahat ng railway stations sa NCR",8,7
Ayon sa Philippine Institute of Volcanology and Seismology naramdaman ang lindol alas-6:56 ng gabi.,9,8
DAHIL walang suot na facemask nabuko ang isinasagawang shabu session sa isang bahay sa Quezon City kahapon.,7,6
Bilang ng enrollees sa public schools umabot sa 21 milyon,2,1
Sabong bawal pa rin– DILG,7,6
LPA lumalapit sa Mindanao,9,8
Pumalo na sa mahigit 1.15 milyon ang bilang ng mga nasawing COVID-19 patient sa buong mundo.,9,8
NATUKOY na ng Department of Justice (DOJ) ang pangalan at lokasyon ng nagbanta ng rape sa anak nina Sen. Francis Pangilinan at Sharon Cuneta.,7,6
Icad stint ni Leni aprub sa Pinoy–survey,12,11
"DALAWANG pusa sa New York ang mga kauna-unahang alagang hayop sa US na nagpositibo sa COVID-19, ayon sa mga opisyal.",9,8
Kamara may 98 kumpirmadong kaso ng Covid-19,9,8
Pasado na House Committee on Ways and Means ang panukala upang bigyan ng diskwento ang bayad sa pagpapadala ng mga remittance ng mga overseas Filipino worker (OFW) sa kanilang mga pamilya sa bansa.,1,0
"INAPRUBAHAN na ni Pasig City Mayor Vico Sotto ang local ordinance na ipinagbabawal ang lahat ng klase ng pagsusugal, online man ‘yan o offshore gaming operations.",7,6
Nadagdagan pa ang bilang ng kumpirmadong kaso ng coronavirus disease o COVID-19 sa Philippine National Police (PNP).,9,8
Lahat ng korte sa Calapan City sarado hanggang Aug. 26,2,1
"Tinanggihan ng 6 ospital, bagong panganak namatay",9,8
"DOLE, tiniyak ang buong suporta sa 2 nakaligtas at iba pang nawawalang Filipino seafarer sa Japan",8,7
NAKIPAG-UGNAYAN ang Department of Social Welfare and Development (DSWD) na pinamumunuan ni Erwin Tulfo sa Public Attorney’s Office para tulungan ang mga single mothers na kumuha ng sustento o child support para sa mga anak.,4,3
"1,388 pasahero, stranded sa mga pantalan bunsod ng Bagyong Ofel",9,8
MAS higit na kailangan umano ngayon na sundin ng Department of Education ang nakasaad sa Magna Carta for Public School Teachers kaugnay ng medical examination sa mga guro bago ang pasukan.,9,8
Duterte sinagot si Goma matapos ang pahayag vs mga bumabalik na kababayan,13,12
"4 kalaboso sa overpriced na alkohol, binebenta ng P875/galon",7,6
Nasunugan sa Mandaluyong inulan ng ayuda,2,1
P230M jackpot hindi tinamaan,15,14
"8 local pharma companies interesadong gumawa ng COVID-19 vaccines, ayon sa DOST",2,1
Special session para sa economic bills hiniling,13,12
Pinasimulan na ni Mayor Vico Sotto na papalitan ang mga floor tiles sa public market ng Pasig City na umano’y matagal nang inerereklamo dahil madulas.,10,9
"BUKOD sa pagsuporta sa mga health frontliners, kailangan din umanong tulungan ng gobyerno ang mga frontliner sa food production.",2,1
"28 pang Filipino abroad, gumaling sa COVID-19",9,8
MANANATILI sa puwesto si National Capital Region Police Office (NCRPO) director Major Gen. Debold Sinas habang inihahanda ang mga kaso sa kanya at iba pang pulis na nasa likod ng kontrobersyal niyang birthday party loob mismo ng NCRPO headquarters sa Camp Bagong Diwa sa Taguig City.,7,6
Nagpositibo sa coronavirus disease 2019 si dating Sen. Bongbong Marcos.,9,8
"‪ Cebu City at Mandaue City mananatili sa ECQ; NCR, Bataan, Bulacan, Nueva Ecija, Pampanga, Zambales, Angeles City at Laguna, nasa modified ECQ",6,5
2 pang ruta ng bus bubuksan bukas,2,1
PINAGPAPALIWANAG ng Quezon City government ang isang kapitan ng barangay dahil sa isinagawang parada sa kanyang lugar kahit na ipinatutupad ang Enhanced Community Quarantine.,7,6
"Sa harap ng pandemya, mga mamamayan sa mundo nagdiwang sa pagpasok ng Bagong Taon",11,10
ITINANGGI ng Department of Health na ipinag-utos nito sa isang ospital sa Metro Manila na itigil na ang pagbibilang ng mga namamatay sa coronavirus disease 2019.,9,8
NANGANGAMBA si National Police chief Gen. Archie Gamboa para sa kanyang mga tauhan na naka-assign sa mga quarantine checkpoint.,8,7
Nahuli na at agad kinasuhan ang lalaki na nanakit ng isang 65-anyos na Filipino-American sa New York City.,7,6
PINAG-IINGAT ngayon ang publiko ng Green Cross Philippines tungkol sa mga pekeng alcohol na dala ang kanilang pangalan.,9,8
UMAPELA si ACTS-OFW chairman John Bertiz III sa mas mabilis na coronavirus disease 2019 testing sa mga umuuwing overseas Filipino workers.,2,1
IPINAG-UTOS ni Marikina Mayor Marcy Teodoro ang pagpapalaya sa 10 katao na hinuli ng mga pulis habang namimigay ng relief goods.,7,6
"NAGMAHAL ang presyo ng toilet paper sa bansa bunsod ng problema sa supply at demand ngayong panahon ng Covid-19, ayon sa  platform na Finder.",1,0
2 lalaki huli sa shabu,7,6
"UMAKYAT na sa 2,845 ang bilang ng mga overseas Filipino workers na nahawa ng coronavirus disease 2019.",9,8
Pinal na listahan ng mga lugar na mananatili ang ECQ hanggang Mayo 15 inilabas,2,1
Eleazar itinalagang PNP OIC matapos magpositibo sa Covid-19 si Sinas,7,6
No balance billing sa COVID-19 cases hiniling sa PhilHealth,4,3
DAPAT umanong ikonsidera ng Department of Health ang pag-aaral na isinagawa ng World Health Organization kaugnay ng bakuna laban sa pneumonia.,6,5
Inaasahan na raratipikahan na ng Senado at Kamara ang inaprubahang ulat para sa isinusulong na P4.5 trillion 2021 national budget.,6,5
"NILINDOL ang Batangas kanina, ayon sa Philippine Institute of Volcanology and Seismology.",9,8
NASAMSAM ng Quezon City Police ang mahigit P14 milyon halaga ng shabu sa Quezon City kagabi.,7,6
Lalaki tumambay ng madaling araw huli sa shabu,7,6
"Nangako ang McDonald’s Philippines ng 50,000 meals na ipamimigay sa medical health workers, police, local government unit (LGU) volunteers, government agencies at ",2,1
Halos 7K swab test naisagawa sa community-based testing ng QC,9,8
"Scientists, doktor di sigurado… Covid-19 naikakalat nga ba ng utot?",9,8
"Ito ang naging pahayag ni Senador Christopher “Bong” Go matapos pulungin, araw ng Martes (October 13), ni Pangulong Rodrigo Duterte sina Taguig Congressman Alan Peter Cayetano at Marinduque Congressman Lord Alan Velasco na una nang nagbangayan sa pagka-Speaker.",13,12
"KASUNOD nang suspensyon ng mass gatherings bunsod ng coronavirus disease (COVID-19), bawal rin munang lumabas para sa ‘palaspas’ ang mga Katolikong Pinoy.",9,8
50 degrees celsius heat index naitala sa Cavite,9,8
KINUMPIRMA ni Presidential Security Group (PSG) Chief Col. Jesus Durante III na nakauwi na si Pangulong Duterte sa Davao City matapos namang mapasama ang lungsod sa  quarantine (GCQ) simula ngayong araw.,8,7
Nagsumite na ang Judicial and Bar Council kay Pangulong Rodrigo Duterte ng shortlist ng walong nominado para sa bakanteng pwesto sa Korte Suprema.,5,4
"Walang bentahan ng lotto tickets at wala ring lotto draw ngayong araw ng Pasko, Disyembre 25, at sa Bagong Taon, Enero 1, 2021.",15,14
ARESTADO ang 70-anyos na babae at tatlong iba pa sa isinagawang buybust operation ng pulisya sa Quezon City.,7,6
"PRC licensure exam sa Mayo at Hunyo, tuloy na",2,1
20 degrees Celsius naitala sa Metro Manila ngayong umaga,15,14
MAHIGIT sa 10 milyong pamilya na umano ang nabigyan ng tulong pinansyal sa ilalim ng Social Amelioration Program ng Department of Social Welfare and Development.,2,1
"Kagawad naki-party, nalunod",15,14
For sale: matinding pamatay-Covid-19,9,8
ISA nang ganap na “Severe Tropical Storm” ang bagyong Neneng at tumama na ito sa lupa ng Cagayan kaninang umaga.,9,8
IKINATUWA ng Palasyo na negatibo si ACT-CIS Rep. Eric Go Yap matapos umanong magkamali ang,15,14
KALABOSO ang 36-anyos na lalaki na nagbebenta umano ng pekeng alkohol sa Quezon City.,7,6
INAASAHANG maaprubahan sa huling linggo ng sesyon ng Kongreso ang panukala na magbibigay ng dagdag na proteksyon sa mga health workers at overseas Filipino workers laban sa diskriminasyon kaugnay ng coronavirus disease 2019.,4,3
"‘Shoot to kill’ order di basta-basta ipatutupad – DILG, PNP",7,6
UMAKYAT umano sa P28 ang presyo ng surgical mask dahil sa mahal ng raw materials sa paggawa nito.,1,0
"Tumumba ang mga poste ng kuryente  dahil sa lakas ng hanging dala ng Bagyong Rolly sa Tabaco, Albay. (AFP)",9,8
INIREKOMENDA ng Department of the Interior and Local Government (DILG) na patawan ng disciplinary action ang 20 kapitan ng barangay sa Metro Manila na lumabag sa  quarantine (ECQ) protocols.,7,6
Duterte tiniyak ang pagkampi sa US sakaling madamay ang mga Pinoy sa pag-atake ng Iran,8,7
House Speaker Alan Peter Cayeta (kaliwa) at Lord Allan Velasco,15,14
UMAPELA ang Bayan Muna kay Pangulong Duterte na bawiin ang pagdaragdag ng 10 porsyento sa buwis na ipinapataw sa imported na produktong petrolyo.,1,0
Isko sinuspinde ang klase sa Maynila mula Marso 9-15 sa harap ng banta ng coronavirus,9,8
"MAAARING ipamigay sa frontliners at mga ospital ang milyun-milyong halaga ng medical supplies na nakumpiska ng mga otoridad sa hoarders at profiteers kung sakaling magkaubusan sa nagpapatuloy na krisis na dulot ng 2019-Coronavirus disease (COVID-19), ayon sa pulisya.",2,1
AFP chief negatibo na sa COVID-19,9,8
"Ilang lugar sa Visayas, Mindanao positibo sa ‘red tide’ – BFAR",9,8
Kasama ng sambayanang Pilipino ay ginunita ng search giant na Google ang Araw ng Kalayaan ngayong Sabado.,11,10
KASABAY ng pista ng Itim na Nazareno ay nagpaabot ng mensahe ang Pangulong Bongbong Marcos para sa mga deboto.,11,10
"Nagbebenta ng overpriced na itlog, malalagot",7,6
Dine-in restaurant hihilingin na payagan nang magbukas sa GCQ,6,5
“New normal arrangement” sa kolehiyo,10,9
Marcoleta at Zarate nagkainitan sa Panatang Makabayan,13,12
Double standard sa quarantine nakita sa birthday ni Sinas,4,3
"Bagyong Julian, posibleng lumabas ng PAR sa Lunes ng gabi",9,8
NAKAPAGBIGAY ang Philippine Charity Sweepstakes Office ng P63.5 milyong tulong sa mga mahihirap na pasyente sa loob ng isang linggo.,2,1
MAHIGPIT ang paalala ng barangay Dasmarinas Village sa Makati City sa pamilya ni Senador Manny Pacquiao at mga kasambahay nito na huwag na huwag lalabas ng bahay dahil sa posibleng na-exposed na ito sa  COVID-19.,9,8
Alak na ipinadala sa GrabExpress hindi idineklara ng kustomer,7,6
"Gov. Remulla may apela para sa middle class, sumulat kay Pangulong Duterte",13,12
"INUTUSAN ng Department of Interior and Local Government ang mga mayor at kapitan ng barangay sa Metro Manila at pulisya na pagbawalan ang mga estudyante sa mall, movie houses, palengke at iba pang matataong lugar.",9,8
"UMABOT sa 39.7 degrees Celsius ang temperatura sa Echague, Isabela.",15,14
Sangkot sa Atio hazing hindi dapat palayain,7,6
"PLDT na-hack; hackers nagbanta sa Globe, you’re next",8,7
"SIMULA sa susunod na linggo ay tatanggap na ng mga pasyenteng may coronavirus disease o Covid-19 ang Philippine Arena, ayon kay National Task Force on COVID-19 chief implementer Secretary Carlito Galvez, Jr.",9,8
Single mom pinatay sa pamamagitan ng kable ng charger; krimen nasaksihan ng anak,7,6
Nangangamba sa kanilang kalusugan ang mga kawani ng House of Representatives kaya umaapela ito sa Department of Health (DoH) na pansamantalang isara ang tanggapan habang nagsasagawa ng paglilinis at contact tracing matapos na rin magkaroon ng 98 confirmed cases mula noong Nobyembre 10.,9,8
Pekeng DOST face shield ibinebenta online,7,6
"Mag-ama sa Cambodia tinamaan ng ‘bird flu’, batang babae patay – W.H.O",9,8
SINABI ni Presisential Spokesperson Harry Roque  na magiging ‘gradual at surgical’ ang pag-aalis ng  quarantine (ECQ) sa Metro Manila.,6,5
"PUMANAW na ang beteranong broadcaster at dating press secretary na si Ricardo “Dong” Puno Jr. ngayong araw, February 15, sa edad na 76.",15,14
Pumalo na sa 24.63 milyun ang bilang ng mga estudyante na nakapag-enroll sa bansa para sa school year 2020-2021.,2,1
Bongbong Marcos inspirasyon ang ‘Ant-Man’ sa pagtakbo bilang presidente,11,10
LTFRB sa ikakasang transport strike: ‘We are ready…Kayang-kaya namin punan ‘yan’,2,1
Ipinag-utos ni Pangulong Rodrigo Duterte ang pagsasagawa ng imbestigasyon sa umano ay korapsyon sa Philippine Health Insurance Corp. o PhilHealth.,7,6
End o extend? Duterte huhusgahan na Luzon-wide quarantine sa Huwebes,13,12
Balik probinsya kayang gawin ng gobyerno–Salceda,2,1
Isang magnitude 4.4 na lindol ang tumama sa karagatan malapit sa baybayin ng bayan ng Bayabas sa Surigao del Sur ngayong Sabado sa ganap na 7:33 ng gabi.,9,8
Duterte nag-alok ng P30K pabuya sa mga magsusumbong ng katiwalian sa pamimigay ng SAP,7,6
Tinamaan ng magnitude 4.9 na lindol ang Sarangani sa Davao Occidental nitong Sabado ng madaling araw.,9,8
Inamin ng sexy Kapuso actress na si Faye Lorenzo na ang Netflix movie na Dollhouse na pinagbidahan ni Baron Geisler ay hango sa kuwento nila ng kaniyang ama.,15,14
"Pasok na sa quarterfinals ang Magnolia Hotshots matapos patumbahin ang NorthPort, 129-109, sa 2023 PBA Governors' Cup sa Araneta Coliseum nitong Huwebes ng gabi.",15,14
"Matapos ang higit anim na taon ng Tawag ng Tanghalan sa It’s Showtime, nitong Martes lang nakuha ng daily contender sa bagong edisyon ang perfect score na 100 percent mula sa judges!Ito’y matapos magpakitang-gilas ang pares nina Jovany Satera at Aljun Alborme sa pinakabagong season ng kilalang singing reality show.",15,14
"Bago pa mag-debut sa South Korea, nagpasikat na ang pinaka-bagong global pop group na HORI7ON sa Kapamilya noontime show na “It’s Showtime,” Miyerkules, Pebrero 15.Nagpakitang-gilas ang HORI7ON nang i-perform nila ang “DASH” na isinulat ng kanilang Korean mentor na si BULL$EYE mula sa MLD Entertainment.Agad namang nag-trending ang hashtag na #ShowtimeSeatedforHORI7ON sa Twitter matapos ang kanilang guesting sa nasabing show.",15,14
"'Research muna bago kuda!' Jaya, laban sa child exploitation, hindi anti-trans",11,10
"Nakapasa sa ikalawang pagbasa ng Kamara nitong Martes, Marso 14, ang House Bill No.4605 na naglalayong pahintulutan ang mga babae na gamitin pa rin ang apelyido ng kanilang pagkadalaga kahit na sila'y kasal na.",5,4
"DOH, nag-ulat ng dagdag na 128 kaso ng Covid-19",9,8
"Ipinahayag ni Bataan 1st district Rep. Geraldine Roman nitong Miyerkules, Marso 15, na napapanahong gawing prayoridad na ng Senado na pagdiskusyunan ang Sexual Orientation, Gender Identity or Expression (SOGIE) Equality Bill matapos ihain kamakailan ni Senador Raffy Tulfo ang ""Pants for Her Act"".",4,3
“[The] latest survey will serve as a motivation and inspiration for the PNP to continue to give its best in protecting and serving the Filipino people.”,12,11
"Tulak ng droga, tigok; 3 parak, sugatan kasunod ng drug buy-bust na nauwi sa engkwentro",7,6
"Usap-usapan ngayon ang naging hosting sa naganap na Miss Universe Philippines National Costume 2023 noong Mayo 4, 2023 nina Miss Universe Philippines Gazini Ganados at hunk actor Marco Gumabao dahil sa ilang mga pagkakamali.",15,14
Magandang balita dahil magpapatakbo na ang Metro Rail Transit Line 3 (MRT-3) ng 4-car trains.,10,9
"11-day dry run para sa implementasyon ng motorcycle lane, sinimulan na ng MMDA",6,5
"Mayor Degamo, nagpadala ng sulat sa Kamara bilang panawagang i-expel si Teves",13,12
"Isang artista sa 'Dirty Linen,' tamad daw umarte, okray ni Ogie Diaz",15,14
"Daan-daang mga Bangladeshi Muslim ang nagtipon-tipon sa isang open field sa Dhaka, Bangladesh nitong Lunes, Abril 17, upang ipanalangin umanong umulan sa gitna ng napakainit na panahon.",3,2
PBBM: ‘Maraming obligasyon ang maaaring dahilan ng pagbibitiw ni VP Sara sa Lakas-CMD’,13,12
"3 miyembro ng CTG sa Zambales, nagbalik-loob sa batas",7,6
"Ibinahagi ng netizen na si ""Lester Vega"" ang kuhang video sa isang sawang pumasok sa loob ng kanilang banyo, sa kanilang bahay sa Roxas City, na lumusot umano sa butas ng kanilang inidoro o toilet bowl.Ayon sa ulat, nagulat na lamang sila nang bumulaga ang malaking sawa sa loob ng palikuran ng kanilang bahay, na unang nakita ng ilaw ng tahanan matapos magtungo sa palikuran, bandang madaling-araw.",9,8
"Niyanig ng magnitude 4.4 na lindol ang probinsya ng Camarines Norte nitong Biyernes ng gabi, Marso 24, ayon sa Philippine Institute of Volcanology and Seismology (Phivolcs).",9,8
"Pari, hinarang sa checkpoint; inakalang may sakay na bangkay ng sinalvage sa sasakyan",7,6
"Nangako ang dating senador at tinaguriang ""Pambansang Kamao"" na si Manny Pacquiao na sasagutin niya ang hospital at medical expenses ng Sarangani boxer na si Kenneth Egano matapos magkaroon ng brain hemorrhage dahil sa kaniyang pakikipagbakbakan noong Sabado, Mayo 6 sa Cavite.Kitang-kita sa mga kumakalat na video na inalalayan ng mga tao si Egano habang tila nauupos na kandila sa boxing ring. Nagwagi naman siya laban sa katunggaling si Jason Facularin via unanimous decision. Ang naturang boxing event na ""Blow by Blow"" ay inorganisa umano ni Pacquiao sa Imus.",9,8
"Nakumpiska ng pulisya ang mahigit P324,000 halaga ng iligal na droga at nakuwelyuhan ang 24 na suspek sa serye ng anti-illegal drug operation na inilunsad sa Malabon City at Quezon City, Martes, Marso 7.",7,6
"AJ Raval, nagmukha raw nene matapos patanggal implants sa dede",15,14
"Kamakailan lamang ay naging guest sa ""Toni Talks"" ang Kapamilya singer at tinaguriang ""Queen of Movie and Teleserye Theme Songs"" na si Angeline Quinto.Umikot ang panayam sa mga pinagdaanan ni Angge bilang isang ina at kung paano siya nag-cope sa pagkamatay ng itinuring na inang si Mama Bob, na humantong pa sa pagkawalang-gana na niyang tumigil sa pagkanta.Si Mama Bob ang nagpalaki kay Angeline kaya pakiramdam niya, napilayan siya nang husto nang yumao ito dahil sa matinding karamdaman.Anyway, hindi lamang kay Angeline nakatutok ang mapanuring mga mata ng netizens kundi mismong kay Toni Gonzaga-Soriano.",15,14
"'Bilang paghahanda sa Bagyong Betty': Manila, isinailalim sa 'blue alert status'",8,7
"Guilty sa graft case: Ex-Maguindanao Governor Ampatuan, ipinaaaresto na!",7,6
