text,code_frames,label
Pinag-iingat ng Office of the Provincial Agriculturist (OPA) ng Nueva Ecija ang mga magsasaka laban sa mga peste na karaniwang umaatake sa ganitong panahon.,9,8
Inulan ng paghanga mula sa mga netizen ang estudyante na ito sa Tuguegarao na ibinida ang kanyang talento sa pag-awit ng iconic song ng Gun N’ Roses.,15,14
"Umuwing masaya ang anim na mangingisda sa Puerto Princesa, Palawan, matapos silang makahuli ng dambuhalang blue marlin na may timbang na tinatayang 300 kilos.",15,14
Arestado ang isang babaeng Indonesian na hinihinalang suicide bomber sa magkasanib pwersang operasyon ng Joint Task Force Sulu sa bayan ng Jolo.,7,6
"Hindi pa lusot siCriminal Investigation and Detection Group-National Capital Region (CIDG-NCR) chief, Col. Hansel Marantan at 12 na tauhang pulis sa alegasyong pangongotong sa 13 na Chinese na nauna nang inaresto sa pagsusugal sa Parañaque.",7,6
Itinulak ni National Unity Party President at Camarines Sur Rep. LRay Villafuerte ang pagbuhay sa Masagana 99 program na ipinatupad noong panahon ni dating Pangulong Ferdinand Marcos Sr.,6,5
Philippine Arena gagawing quarantine facility,9,8
Inihirit ni Senator Raffy Tulfo ang pagkakaroon ng dagdag na suweldo sa mga manggagawa kung saan itinakda na ang unang pagdinig nito sa Mayo 10 ngayong taon.,6,5
COVID-19 sa PH umakyat na sa 52,9,8
IPINAALALA ng Department of Interior and Local Government na bawal ang donasyon ng infant milk formula.,9,8
"Mula sa orihinal na P250 milyong inisyal na pondo, bumaba sa P150 bilyon ang posibleng paunang pondo ng Maharlika Wealth Fund (MWF).",2,1
Higit 1M naging suki ng mga Kadiwa center,10,9
"Idineklara ni Pangulong Ferdinand “Bongbong” ang Abril 21, 2023 bilang regular holiday dahil sa Eid’l Fitr o ang Pista ng Ramadan.",10,9
"Dahil dito, hindi rin nakakapasok sa kanyang klase si Olesya Krivtsova sa Northern Federal University sa Arkhangelsk sa Northwestern Russia dahil namo-monitor ng pulisya ang kanyang galaw mula sa electronic tag na nakakabit sa kanyang binti.",7,6
"Maynila, magsasagawa ng ‘Mega Job Fair’ sa Biyernes; publiko, inaanyayahan ni Lacuna na dumalo",10,9
"Sinabi ni PNP chief General Rodolfo Azurin Jr., na umaasa siyang tutugon sa Resign Call ni Department of the Interior and Local Government (DILG) Secretary Benhur Abalos ang nalalabi pang mga opisyal bago o pagsapit ng deadline para sa paghahain ng kanilangcourtesy resignation sa Enero 31.",13,12
"Napa-wow ang mga netizen sa mga litrato ni ""Kurdapya"" star Yassi Pressman matapos niyang i-flex ang kaniyang kaseksihan sa Instagram account nitong Miyerkules, Marso 15.'Swimsuit in orange"" ang peg ni Yassi na kauna-unahang beses na sasabak sa isang sitcom sa TV-5.Inanyayahan naman niya ang fans at followers na suportahan ang bagong show tuwing Sabado, 6:00 ng gabi.""Imagine if there was 2 of me 💭👯,"": ani Yassi.",15,14
"INANUNSYO ng National Capital Region Police Office (NCRPO) na magde-deploy sila ng 1,369 police officers upang magbantay ngayong darating na pagdiriwang ng Bagong Taon.",8,7
KALABOSO ang 27-anyos na lalaki na wanted umano sa iligal na pagsasabong sa Quezon City kagabi.,7,6
Duda sa pagkamaty ng Bilibid middleman! Sino nag-utos patayin si Percy? – PBBM,7,6
Meralco magpapadala ng 45 linemen sa Albay para tumulong sa power restoration,2,1
Ginamit ng Philippine Air Force (PAF) ang kanilang Super Huey aircraft para magsagawa ng heli bucket operation sa naganap na sunog sa isang imbakan ng kahoy sa Parañaque City nitong Lunes.,2,1
"My girl!' Bea Alonzo, 'inangkin' nang buong-buo ni Dominic Roque",15,14
Inciting to sedition isasampa sa guro na nag-offer ng P50M reward para patayin si Digong,7,6
AFP may listahan na ng mga sundalo na tuturukan ng Covid-19 vaccine,9,8
"SWS: Robredo, Sotto, Cayetano tumaas ang rating",12,11
Tsongki sa wallet nabisto estudyante arestado,7,6
"Condo, subdivisions di exempted sa quarantine — task force",9,8
Umakyat na sa mahigit 16.6 million ang naitatalang kumpirmadong kaso ng COVID-19 sa buong mundo.,9,8
"""Sinong gustong magka-ilong pipili ako ng papailungan na top fan ko, #ROSMARLANGMALAKAS,"" mababasa sa kaniyang Facebook noong Friday, January 13.",15,14
BREAKING: Duque kunumpirma ang unang kaso ng coronavirus sa PH,9,8
"UMAPELA si Cagayan de Oro Rep. Rufus Rodriguez kay Pangulong Duterte na utusan ang Social Security System na ilabas na ang nakabinbing P1,000 dagdag pensyon ng mga retiradong miyembro nito.",6,5
Brgy. police patay sa kalabaw,9,8
"Dalagita inabuso, kapitbahay kalaboso",7,6
"PhilHealth premium hike, pinasususpindi ng 5 kongresista",6,5
"Mananatili ang National Capital Region (NCR) at 72 pang lugar sa alert level 1 mula Nobyembre 1-15, ayon kahapon sa Department of Health (DOH).",9,8
INIHAYAG ni Pangulong Duterte na hindi niya sisibakin si Philippine National Police (PNP) si National Capital Region Police Office (NCRPO) chief Debold Sinas sa kabila ng alegasyon ng paglabag sa  umiiral na batas na nagbabawal sa mass gathering matapos namang magdaos kamakailan ng birthday party.,7,6
"Eh kasi naman, mamang-mama na ang datingan ni Darren no, malayong-malayo na sa bagets na Darren na unang nakilala bilang runner-up sa ""The Voice Kids"" season 1.",15,14
Higit 15 milyon na ang CoVid sa buong mundo,9,8
"Inaasahang matatanggap ng may 1.8 milyong mga kuwalipikadong kawani ng gobyerno bago mag-Pasko ang ipinangako ni Pangulong Ferdinand ‘Bongbong’ Marcos Jr. na one-time Service Recognition Incentive (SRI) na hindi bababa sa P20,000.",10,9
Kinontra ng Department of Budget and Management (DBM) ang paniwala at babala ng ilang ekonomista na posibleng makaranas ng recession ang bansa dahil sa epekto sa ekonomiya ng mataas na presyo ng mga bilihin at ang paghina ng piso sa exchange rate ng dolyar.,1,0
IPINAALALA ng Quezon City government na may parusang naghihintay sa mga crematorium na tatanggi sa mga namatay sa coronavirus disease 2019.,7,6
"Kaso ng COVID-19 cases sa Pilipinas, pumalo na sa higit 300,000",9,8
"Mona Alawi, naiyak sa concert ng ENHYPEN",15,14
"Mayor, 2 pa sugatan sa ambush",7,6
8 OFW nahawa ng COVID-19,9,8
"Resto crew na inaalagaan anak ng customer, pinusuan",15,14
"Mula sining, puso, at anibersaryo: Mga ganap ngayong buwan ng Pebrero",15,14
SINABI ni Presidential Spokeseprson Harry Roque na isasailalim sa new normal o  quarantine (GCQ) ang lahat ng probinsya na hindi sa  quarantine,9,8
"SIYAM sa sampo o 91 na porsyento ng mga Pilipino ay sang-ayon sa opsyonal na paggamit ng face mask bilang depensa sa COVID-19, ayon sa survey ng Social Weather Stations (SWS) .",12,11
Lasing kinatay ang panganay,7,6
"Naningil sa paupa, magdyowa tinarakan ng tenant",7,6
"Charles & Keith girl' Zoe Gabriel, nakipag-collab na rin sa isang airline",15,14
"Viral ngayon ang video ng isang elementary teacher sa isang pampublikong paaralan sa Placer, Masbate matapos niyang kalmahin at protektahan ang mga mag-aaral na nabigla at natakot sa sagupaan ng mga militar at rebeldeng grupo malapit sa kanilang paaralan.Ayon kay Ma'am Athena Suan ng Locso-an Elementary School, sa halip na mas mangunang matakot ay nagpakatatag siya at sinabihan ang mga mag-aaral na dumapa sa sahig ng silid-aralan, dahil nagkakaputukan na sa paligid.",3,2
Pasok ang Pinay writer na si Jennifer Fergesen sa mga nominado ng Journalism-Foodways Category sa prestihiyosong ‘James Beard Foundation Journalism Award’ ngayong taon.,15,14
LGUs inutusang magpasa ng ordinansa vs diskriminasyon sa frontliners,6,5
"Kaagad na itinanggi ni Police Regional Office 2 (PRO2) acting director, Brig. Gen. Percival Rumbaoa na mga pulis ang umambus at pumatay kay Aparri, Cagayan Vice Mayor Rommel Alameda at sa lima pa niyang tauhan sa Bagabag, Nueva Vizcaya nitong Linggo ng umaga.Gayunman, tumangging isapubliko ni Rumbaoa ang pinagbatayan nito sa kanyang pahayag dahil patuloy pa rin umano ang isinasagawang imbestigasyon sa kaso.Nangako ang opisyal na mabibigyan ng hustisya ang pagkakapaslang sa mga biktima.",7,6
Nakahanda na ang Globe para tumulong sa mga residente ng mga lugar kung saan inaasahang mararamdaman ang hagupit ni #Dante.,2,1
27 katao sa MM kabilang sa PUIs na binabantayan sa nCoV–DOH,9,8
"PHNOM PENH, Cambodia - Isusubasta ni pole vaulter star Ernest John Obiena ang kanyang sapatos na humakot na ng gintong medalya sa mga sinalihang kompetisyon upang matulungan ang mga batang pole vaulter sa Pilipinas na walang maayos na pinag-eensayuhan.",15,14
"Unbreak My Heart!' GMA, ABS-CBN, at Viu, sanib-puwersa sa isang collab project",15,14
"Kakayanin ng administrasyong Marcos mapababa ang inflation kung tanggalin lang nito ang value-added tax (VAT) at excise tax sa petrolyo, ayon sa IBON Foundation.",1,0
NPA inako pagtumba sa kagawad,7,6
"Binisita ni Pangulong Ferdinand Marcos, Jr. ang lamay ng pinatay na overseas Filipino worker (OFW) sa Kuwait na si Jullebee Ranara sa Las Piñas City nitong Lunes.",15,14
"Inihayag ng Philippine Ports Authority (PPA) na umaabot  sa  83% ang budget utilization rate (BUR) ang  kanilang nagamit noong 2022, pinakamataas sa mga nakaraang taon sa kabila ng mga hamon na dala ng pandemyang COVID.",2,1
Tinakluban ng kadiliman ang anim na lugar sa Western Visayas matapos isara ng National Grid Corp. of the Philippines (NGCP) ang linya nito upang ma-protektahan ang kanilang sistema laban sa nasagap nitong ‘disturbance’.,10,9
IGINIIT ng asosasyon ng mga online gaming service providers para sa Philippine Offshore Gaming Operators na kahit isa sa mga manggagawang Tsino sa bansa ang tinamaan ng coronavirus disease 2019 (Covid-19).,9,8
"Nagpahayag ng kahandaan ang bansang Spain na palawigin ang ibinibigay nitong suporta at tulong sa Pilipinas, partikular sa Bangsamoro Autonomous Region in Muslim Mindanao (BARMM).",14,13
"35 days na! Nawawalang Cessna plane sa Isabela, hinahanap pa rin",9,8
"Mayor Olivarez, nananawagang patuloy pa ring sumunod minimum public health protocols",9,8
"Renewal ng prangkisa ng Dito, ipinagpaliban ng Senado",5,4
"Todas ang isang dating pulis at isang drug suspect na kanyang kasabwat sa isinagawang buy-bust operation nitong Huwebes sa Naga City, Camarines Sur.",7,6
"28-anyos na architect-engineer, ginahasa, pinatay sa Davao City",7,6
"Think-tank, nag-react sa pagtaas ng inflation allowance sa senado: “Dapat lahat ng tao meron”",4,3
Politiko may sikretong walwalan sa resto,13,12
Romualdez bumigay sa Con-Ass ni Robin,13,12
KALABOSO ang anim katao na nag-inuman umano sa pampublikong lugar sa Quezon City kagabi.,7,6
"RR Enriquez, walang nakitang mali sa ginawa ni Alex Gonzaga: 'Kapag birthday mo you have the right na magpahid ng cake...'",15,14
Mas mabagsik na Omicron variant pasok sa `Pinas,9,8
Hindi gagamitin sa isinusulong na Maharlika Investment Fund (MIF) ang pera ng Government Service Insurance System (GSIS).,1,0
"Nasugatang Pinoy sa Sudan, ligtas na",9,8
Urban poor leader tigok sa tandem,7,6
PBBM sasampolan mga kriminal,7,6
"Dumulog sa Alfonso Police Station ang biktimang si Manuel Francisco, 63-anyos, ng Barangay Esperanza Ilaya, Alfonso, Cavite para ireklamo at padakip ang stay-in caretaker niya na si Virgilio De Lima.",7,6
3 huli sa shabu,7,6
UMABOT na sa 301 opisyal ng barangay ang nahaharap sa reklamong kriminal kaugnay ng iba’t ibang anomalya sa pamamahagi ng unang tranche ng Social Amelioration Program.,7,6
"Lacuna: Kita ng lungsod, lumalago; mas marami pang proyekto, asahan na",10,9
"Barangay gardening, urban farming ng DILG, suportado ni Vargas",13,12
Palasyo tiniyak na mananagot si Pimentel sakaling lumabag nga sa health protocols,7,6
Suportado ang Commission on Elections (Comelec) sa maagang pagboto para sa mahinang sektor at pagboto sa internet para sa mga botohan sa ibang bansa.,13,12
"Pagso-sorry ni Alex Gonzaga, umani ng iba't ibang komento mula sa netizens",15,14
MAGLALAGAY umano ng mekanismo ang Kamara de Representantes sa panukalang Bayanihan II upang matiyak na hindi na mauulit ang mga pagkakamali sa pamimigay ng social amelioration program sa Bayanihan I.,6,5
ARESTADO ang 27-anyos na lalaki na nagnakaw umano ng shoulder bag ng isang abugado sa bahay nito sa Quezon City kagabi.,7,6
Konsehal tinodas sa barangay hall,7,6
"Hot topic nina Ogie Diaz, Mama Loi, at Ate Mrena sa kanilang showbiz-oriented vlog na ""Ogie Diaz Showbiz Update"" ang umano'y napipinto nang pamamaalam sa ere ng noontime show na ""Tropang LOL"" o Lunch Out Loud"" produced by Brighlight Productions na umeere sa TV5, Kapamilya Channel, at A2Z.Iyan daw ay ayon sa reliable source ni Ogie. Tsika nito, ang last day of taping nila ay sa Marso 29, at ang last airing naman ay sa Abril 29, ""kung tama raw ang ibinalita"" sa kanila.At paano nabuking? Aksidenteng nakausap daw ng isa sa mga TV host ng Tropang LOL ang dating ""Magandang Buhay"" momshie host na si Karla Estrada, at ibinalita naman ng huli na magbabalik-telebisyon na siya, at ito ay sa TV5.Magbabalik na rin daw sa ere ang patok na ""Face to Face"" na dating hinost nina Tyang Amy Perez at Ateng Gelli De Belen sa TV 5. This time ay makakasama niya ang komedyanteng si Alex Calleja.",15,14
"PBBM: 6.4% GDP growth, senyales ng unti-unting pagtigay ng ekonomiya ng PH",1,0
Ipinagbabawal pa rin ang pangingisda sa Oriental Mindoro matapos maapektuhan ng oil spill.,10,9
2 bulagta sa drug-bust,7,6
"Dinakip ng Bureau of Customs (BOC) Port of Clark at Philippine Drug Enforcement Agency (PDEA) ang isang claimant ng isang package na may lamang ₱324,00 na halaga ng shabu na galing Estados Unidos sa ikinasang controlled delivery operation sa Masantol, Pampanga kamakailan.",7,6
Kelot binoga sa likod tigok,7,6
"Mindoro oil spill cleanup, matatapos na next month -- Malacañang",9,8
Nilinaw ng gobyerno na kailangan nang magsuot ng face mask ang drayber at mga pasahero habang nasa loob ng pribadong sasakyan.,9,8
"Idineklara ang pinakamataas na Tropical Cyclone Wind Signal No. 5 sa mga lalawigan ng Albay at Camarines Sur sa Bicol Region habang nagbabala ang Philippine Atmospheric, Geophysical and Astronomical Services Administration  sa malaking delubyong idudulot ng Super Typhoon Rolly.",9,8
"Simula kahapon hanggang sa Martes, naka-red alert ang Philippine National Police (PNP) para masiguro na magiging mapapaya at maayos ang paggunita ng Undas ngayong taon.",8,7
Nagpaliwanag ang Philippine Ports Authority (PPA) sa Senado matapos itong ipatawag ni Senate Public Services Committee chairperson Senator Grace Poe ukol sa umano’y mataas na logistics costs sa mga pantalan na dekada ng problema ng mga truckers.,7,6
"Naging kapana-panabik ang finale ng idol survival show ng ABS-CBN na “Dream Maker,” Linggo ng gabi, Pebrero 12, sa Caloocan Sports Complex, kung saan napili na ang pitong “dream chasers” na ilulunsad sa South Korea upang maging bahagi ng bagong global pop group.",15,14
"Isang grupo ng mga kabataan mula sa Ramon, Isabela ang hinangaan matapos makagawa ng isang obra gamit ang mga butil ng bigas.Sa panayam ng Balita Online, sinabi ng founder ng grupo na si Giovani Garinga, 30, na binuo niya ang grupong tinawag niyang Rice Art Nation upang magkaroon ng grupo na magtataguyod sa rice arts na tumutukoy sa sining gamit ang butil ng bigas, kung saan mayaman din ang probinsya ng Isabela.Ang nasabing grupo ay binubuo ng 20 mga estudyante at out of school youths na ang edad ay mula 12 hanggang 23 taong gulang.Unang ibinida ang nasabing uri ng sining sa nagdaang Bambanti Festival ng Isabela. Kuwento ni Garinga, habang ginagawa raw nila ito, nakita niya kung gaano kalaki ang dedikasyon ng kaniyang mga miyembro para makalikha ng obra na maipagmamalaki ng kanilang lugar.",15,14
Apat na leon sa Barcelona Zoo ang nagpositibo sa coronavirus.,9,8
"Walong turista ang nailigtas ng mga tauhan ng Philippine Coast Guard (PCG) matapos ma-stranded sa Badoc Island sa Ilocos Norte nitong Martes, Pebrero 21.",9,8
DAPAT umanong mahiya sa kanilang mga sarili ang dumalo sa birthday party ni National Capital Region Police Office Chief Debold Sinas.,13,12
Dagdag allowance ng mga guro pinaaapura,6,5
"Lacuna: Mandatory use ng facemask sa city hall, sinimulan na",9,8
AABOT sa 700 swab test ang masusuri ng Eastern Visayas Regional Medical Center (EVRMC) Molecular Laboratory sa Tacloban City araw-araw kapag naging fully operational na ito.,9,8
"OVP, tumulong sa mga pamilyang apektado ng oil spill sa Batangas",10,9
"Nakalatag na ang mga paghahanda ng National Capital Regional Police Office (NCRPO) para sa seguridad sa Metro Manila ngayong Kapaskuhan, partikular sa nalalapit na tradisyunal na Simbang Gabi.",8,7
"Babae, 3 lalaki huli sa shabu",7,6
"Inalmahan ni Joel Mondina alyas ""Pambansang Kolokoy"" ang isang balita tungkol sa kanila ng dating misis na si ""Marites"" kung saan nakasaad sa ulat na matagal na raw alam ng huli na may ka-affair na iba ang una.""It's not new to me anymore. She called and told me about the affair last year,"" sagot daw ni Marites sa panayam sa kaniya.Bagay na hindi naman pinalagpas ni PK at tinawag na ""one-sided"" ang news outlet na nagbalita nito.""…puro ka fake news kasi lagi kang one sided! Bat di mo din kunin side ng iba?! Anong 'affair?' Baka magulat ka pag sinabi kong nag-file na ng UNCONTESTED divorce 'yan beginning year of 2021. Do the math!"" aniya.",15,14
"Mindset ba, mindset!' Teknik ng Grade 4 pupil sa 'no erasure' policy sa exam, kinaaliwan",15,14
"With high honors yarn?' Grade 11 student, 'niyabang' sertipiko ng academic award kahit saan",15,14
Cha-cha lalarga sa Kamara,6,5
MAS marami ang nagpapayo kay Coco Martin na huwag nang patulan ang patutsada sa kanya ni Solicitor General Jose Calida sa isyu ng pagpapasara sa ABS-CBN.,15,14
NAGLABAS ng paalala ang Land Transportation Franchising and Regulatory Board sa mga driver ng pampublikong sasakyan na kukuha ng tulong pinansyal mula sa gobyerno.,10,9
WALANG tumama sa P235 milyong jackpot prize ng Ultra Lotto 6/58 sa bola Martes ng gabi.,15,14
"Nadakip na ng mga otoridad ang isang Angkas rider na suspek sa pamamaril at pagpatay umano sa isang motorista sa Pasig City nitong Linggo matapos umano silang magtalo dahil lamang sa kanselasyon ng booking.Sa ulat na inilabas ng Pasig City Police nitong Miyerkules, kinilala lamang ang naarestong suspek na si alyas 'Roy,' na isang Angkas rider, at residente ng Brgy. Sauyo, Novaliches, Quezon City. Si Roy ang itinuturong suspek sa pamamaril at pagpatay sa biktimang si alyas 'Mark,' 37, at residente ng Brgy. San Antonio, Parañaque City.Lumilitaw na bago ang pag-aresto ay pinagbabaril ng isang rider ang biktima sa C6 Road kanto ng Kenneth Road, sa Brgy. Pinagbuhatan, Pasig City dakong alas-11:25 ng gabi ng Pebrero 5, 2023.",7,6
"Niyanig ng magnitude 5.9 na lindol ang probinsya ng Davo de Oro nitong Martes ng hapon, Marso 7, ayon sa Philippine Institute of Volcanology and Seismology (Phivolcs).",9,8
"Kung hindi mo na rin keri ang sobrang init ng panahon, baka sign na ‘yan para mag-milk tea ka bes. Gaya na lamang ng TikToker na ito pero ang trip niya, daks na version!",15,14
Nanganganib na mabangkarote ang Philippine Health Insurance Corporation (Philhealth) kung magpapatuloy pa sa susunod na taon ang pananalasa ng pandemya.,2,1
"May kabuuang 185 katao ang kumpirmadong nahawahan ng Covid-19 virus, sinabi ng Department of Health (DOH) nitong Linggo, Marso 19.",9,8
ISANG sunog ang sumiklab sa isang residential area sa Maynila kaninang umaga.,9,8
"Rendon Labador, dismayado sa grand opening ng resto: 'Fans ba lahat kayo ni Coco?'",15,14
LTO ilalabas papel na driver’s license,2,1
"Matatandaang noong October 31, 2022, malungkot na ibinalita ni Daryl na pumanaw na ang kaniyang butihing ina.Ayon pa kay Daryl, everytime raw siyang nagse-celebrate ng birthday iniispoiled daw niya ang kanyang ina, tinitreat niya ito. Sobrang thankful daw siya sa kanyang ina sa mga sakripisyo niya bilang Nanay.Kaya naman sa mismong araw ng birthday ni Daryl, ginawa pa rin niya ang usual na pagtreat sa kaniyang ina. Kagaya ng pagbili ng bouquet ng flowers sa isang flowers shop na pinakita niya habang nasa loob ng kotse. Maging ang paboritong pagkain ng kaniyang ina na beef mechado sa isang kilalang restoran sa La Loma ay kaniya ring binili. Iyon daw kasi ang isa sa mga pagkaing nirequest ng kaniyang ina bago ito pumanaw.“Ito yung isa sa pinakanami-miss ko na pakiramdam yung pabalik ka ng bahay uuwi ka ng bahay may dala kang flowers or may dala kang pagkain. Sobrang appreciative ng Nanay ko.”Pag-uwi ni Daryl, hinandog niya ang bulaklak na dala sa urn ng kaniyang ina.“Yan na ang aking mommy. Ma, may dala akong flowers para sayo. Happy birthday! Happy giving birthday sa akin, 36 years ago. Maraming maraming salamat sa lahat ng sakripisyo mo bilang Nanay. Sa lahat ng pagmamahal mo sa amin, pag-alaga mo sa amin. I love you Ma. Miss you. Para sa'yo itong flowers sana nakikita mo ito sa heaven. Sana namimiss mo rin kami. Miss na miss ka namin Ma. Miss na miss kita. I love you.""",15,14
Pinost ni Star Music Head Roxy Liquigan ang screenshot ng iTunes Philippines top song chart kung saan number one ang bagong kanta ni Maymay Entrata na ‘AUTODEADMA’.,15,14
"Ambulansya nabangin: 2 patay, 3 sugatan",9,8
PBBM bet sakupin NDRRMC,13,12
DINAKIP ang abogado makaraang magpumilit na dumaan sa fastlane na nakalaan lang sa mga frontliners kagabi sa Makati.,7,6
"UMAPELA ang isang partylist group sa gobyerno na unahin sa pagsasagawa ng mass testing ang Quezon City, ang lugar kung saan pinakamarami ang nahawa ng coronavirus disease 2019.",12,11
"Environmental group kinalampag DOTr, ibasura PMVIC",12,11
Higit 100 estudyante bulagta sa fire drill,9,8
"KAHIT Semana Santa ay nagkalat ang mga mapagsamantala, pero mabuti na lamang at palaging alisto ang mga pulis.",7,6
"Harry Potter' Daniel Radcliffe, magiging daddy na!",15,14
"Sanggol tsugi, erpat kritikal sa atake ng buwaya",9,8
"Miyembro ng Abu Sayyaf naaresto sa Saluping Island, Basilan",7,6
"Ika-4 panalo, nasungkit ng Ginebra vs Blackwater Bossing",15,14
"2 pumatay sa kapitbahay, minulto kaya sumuko",7,6
School principal natagpuang patay sa motel,7,6
"Number coding scheme, kanselado sa Abril 5",10,9
"Humigit kumulang sa P5.7 milyong halaga ang ipinagkaloob ng Taiwan bilang tulong sa rehabilitasyon ng mga nasirang kultural at makasaysayang istruktura sa Vigan City, kasunod ng Hulyo 2022 na lindol na yumanig sa ilang bahagi ng Luzon.",14,13
Suplay ng tubig galing sa Angat mananatiling normal,2,1
"Nagbanta ang abogado ni Negros Oriental 3rd District Rep. Arnolfo “Arnie” Teves Jr. nitong Huwebes, Mayo 11, na maghahain ng “legal action”, kabilang na ang pagsasampa ng kasong graft sa Office of the Ombudsman (OMB), sakaling kanselahin umano ang pasaporte ng kaniyang kliyente.",7,6
PNP nalambat 283 sugarol sa e-sabong,7,6
Mag-dyowa nirapido habang natutulog,7,6
Bantag diniin sa torture ng 6 jail guard,7,6
"Niyanig ng magnitude 4.1 na lindol ang probinsya ng Batanes nitong Linggo ng tanghali, Marso 26, ayon sa Philippine Institute of Volcanology and Seismology (Phivolcs).",9,8
"Epekto ng COVID-19 naramdaman na, kita ng PPA bumaba",9,8
"""Sana lang wala na namang tinamin, pero malamang may tinanim na naman ‘yan para magmukha akong masama. Sana lang wala.”",15,14
Pulis-Cebu patay sa COVID; pulis na nagkasakit 518 na,9,8
"Nawawalang babae, nilamon ng sawa",9,8
Apela sa Malacanang: Taripa sa e-motorcycle suspendihin,6,5
"Ermat, sanggol na anak, 4 iba pa tigok sa California shooting",7,6
ISANG Danish national at 11 iba pa ang naaresto ng pulisya sa magkakahiwalay na operasyon sa Quezon City.,7,6
"3,148 kaso ng Covid-19, naitala sa bansa nitong nakaraang linggo",9,8
Gamit sa pagmonitor ng Mayon ninakaw,7,6
"DAR, namahagi ng lupa sa mga magsasaka sa bansa",10,9
Sa loob ng susunod na 24 oras ay makararanas ng pag-ulan sa ilang bahagi ng bansa bunsod ng 3 weather system na umiiral.,9,8
"Pasyente sa isang ospital, nagpatiwakal",9,8
"Sugatan ang isang mag-asawa matapos silang pagbabarilin ng riding-in-tandem habang nakaupo sa tindahan ang mga ito noong Huwebes sa Ramon Magsaysay, Zamboanga del Sur.",7,6
"Walang tubig, sasakyan! Parañaque online ang klase",10,9
Pinay na transgender natagpuang patay sa New York hotel,7,6
"Vendor sumaklolo sa holdap, dinedo",7,6
Ilegal na droga mas mabiis na maikakalat sa GCQ,7,6
"Presyo ng gasolina, diesel tataas sa susunod na linggo",1,0
Biofertilizer ipapagamit sa mga magsasaka,10,9
Dela Rosa: Sumabak sa ROTC kesa mag-TikTok lang kayo,13,12
"Malapit nang mapanood sa mga sinehan ang biopic movie ng singer-politician at tinaguriang ""Queen of Jukebox"" na si Imelda Papin na may pamagat na ""Loyalista: The Untold Story of Imelda Papin.""Iikot ang istorya ng pelikula sa pagiging loyalista o die-hard supporter ni Papin kina dating Pangulong Ferdinand Marcos, Sr. at dating first lady Imelda Marcos noong 70s.Si Alice Dixson ang gaganap ditong Imelda habang si ER Ejercito naman ang dating pangulong Marcos. Si Optimum Star Claudine Barretto naman ang gaganap bilang young Imelda Papin.",15,14
"Gov't, umaaksyon na upang mailigtas OFWs sa Sudan",8,7
"Umaabot sa P300 milyong halaga ng mga pekeng sabon, shampoo at iba pang produkto ang nakumpiska ng mga awtoridad sa siyam na bodega sa Bulacan.",7,6
Hindi rin talaga nakatiis si Jeric Gonzales at talagang pinost ang pagmamahal niya kay Rabiya Mateo.,15,14
"Nasawi ang isang pulis nang aksidente umanong pumutok at tumama sa kanya ang bala ng nililinis niyang service firearm sa Lipa City, Batangas noong Linggo.",9,8
Tree planting ng BOC tuluy-tuloy,2,1
Netizens bilib kay Cristine Reyes sa ‘co-parenting’ nila ng dating asawa,15,14
"‘Yan daw ang aasahan sa buong linggo ng Semana Santo, ayon sa sa Philippine Atmospheric, Geophysical and Astronomical Services Administration (PAGASA).",9,8
Pinatawag ng korte sa Iran ang dalawang sikat na aktres dito dahil sa patuloy na pagtangging gumamit ng hijab sa mga pampublikong lugar.,7,6
Recovery rate ng COVID-19 cases sa QC nasa 60 porsyento,9,8
NANAWAGAN si House Deputy Speaker Johnny Pimentel sa mga credit  na bawasan ang kanilang interest rates para mapalakas ang spending capability ng mga ito.,6,5
"Masayang-masaya ngayon ang Kapamilya star na si Janine Gutierrez dahil nakatrabaho niya ang batikang aktres na si Dolly De Leon sa teleseryeng ""Dirty Linen."" ""Mami ko!!!!!!! Igaganti kita  So happy to work with you Miss  saad ni Janine sa caption.""I'm a fan 4ever and I will always treasure this little talk. Thank you thank youuuu,"" dagdag pa niya.",15,14
Soup-er sarap! ‘Yan ang katangian ng dalawang Pinoy sabaw ulam na pasok sa listahan ng Taste Atlas para sa “Top 50 Best Soups in the World”.,15,14
"Sa kauna-unahang pagkakataon, inamin ni Kapuso actor Ken Cha ang tungkol sa ilang mga bagay sa pagitan nila ng katambal na si Rita Daniela, sa episode ng ""Fast Talk with Boy Abunda.""Inamin ni Ken na nahulog ang loob niya kay Rita, at simula pa lamang ng kanilang serye noon ay may kasunduan na sila sa isa't isa. Matatandaang nagkasama sila sa seryeng ""My Special Tatay"" sa Dramarama sa Hapon ng GMA Network noong 2018.“Inamin namin sa isa't isa kung gaano namin kamahal 'yung isa't isa, more than friends, more than katrabaho, beyond that. Pero alam namin 'yung limitasyon namin. May sarili siyang priorities. Ako rin, Tito Boy,"" pag-amin ni Ken.Bagama't alam nilang mahal nila ang isa't isa higit pa sa isang loveteam, hindi nga umano ito nauwi sa isang relasyon. Aminado rin si Ken na may ilang bagay silang hindi napagkasunduan ni Rita at nasaktan niya ang damdamin nito.",15,14
Abot sa dalawang bilyong katao sa buong mundo ang apektado kapag tuluyang natuyo ang pinakamama­laking lawa at imbakan ng tubig sa mundo.,10,9
Inamin ng Land Transportation Office (LTO) na papaubos na ang supply nila ng plastic card kaya sa papel na muna ipapaimprenta ang mga driver’s license.,2,1
