text,code_frames,label
"2 Reds, private armed group leader fall in CIDG manhunt ops",8,7
"MANILA – Rains will continue to prevail across Luzon and Eastern Visayas due to the northeast monsoon and the shear line, the weather bureau said Monday.",10,9
NCRPO chief Estomo named PNP's No. 3 in latest reshuffle,13,12
QC marks Women’s Month with various services to female residents,4,3
"MANILA – Quezon City Mayor Joy Belmonte, in partnership with the Sentro Artista Hub, on Wednesday unveiled a new art installation in the pedestrian underpass connecting Quezon City Hall and Quezon Memorial Circle.",11,10
PCSO chief visits beneficiary agency,13,12
Comelec affirms dismissal of DQ case vs. Senator Tulfo,13,12
Marcos leads launch of 1st Kadiwa ng Pangulo in Bicol,13,12
MANILA – The Armed Forces of the Philippines (AFP) has the upper hand in its ongoing campaign to eliminate the security threat posed by the New People's Army (NPA) insurgents with the dismantling of 67 guerrilla fronts.,8,7
MANILA – A China Coast Guard (CCG) vessel has directed a military-grade laser light at a Philippine Coast Guard (PCG) ship on a rotation and resupply mission of the Philippine Navy (PN) in Ayungin Shoal at the West Philippine Sea (WPS) on Feb. 6.,8,7
OPAPRU chief: Open dialogue key to peaceful BSKE in BARMM,13,12
MANILA – A priority measure that institutionalizes the government’s shift to e-governance for faster and improved delivery of services to the public is inching its way into law after its third reading approval by the House of Representatives.,6,5
"MANILA – President Ferdinand R. Marcos Jr. has ordered the Department of National Defense (DND) to ""suppress criminal activities and impunity"" in the entire Negros Island.",8,7
"MANILA – President Ferdinand R. Marcos Jr. on Wednesday (Thursday Manila time) said the Philippines must pursue economic ""transformation"", rather than just mere economic recovery, in order for the country to thrive in a post-pandemic world.",1,0
"PBBM: No threat to Teves' life, based on intel",8,7
PH Navy gets 2 ex-Cyclone patrol ships from US Navy,8,7
DFA: PH concerns over WPS beyond US-China rivalry,14,13
"PBBM: Rule of law prevails, justice system fully functional in PH",5,4
"MANILA – The House Committee on Constitutional Amendments will continue holding public hearings and consultations on measures seeking to amend the 1987 Constitution, its chairman said on Monday.",5,4
5-man PNP advisory group to convene twice a week to vet top cops,7,6
MANILA – The Bureau of Customs (BOC) has recorded a surplus of nearly PHP1.19 billion in its revenue collection for the month of February.,1,0
Bill expanding services of PCIC hurdles House,6,5
"MANILA – An immigration officer at the Ninoy Aquino International Airport (NAIA) has been relieved of his duties in connection with the interception of four human trafficking victims last April 21, the Bureau of Immigration (BI) said Thursday.",7,6
MANILA – The Commission on Population and Development  has urged young women to stay focused on their life ambitions to avoid early pregnancy and finish their schooling.,4,3
"‘Amihan’ to bring cloudy skies, light rains over Luzon Saturday",10,9
DOTr: Antique airport upgrade to boost W. Visayas' economy,1,0
"MANILA – The Forest Products Research and Development Institute (FPRDI), an attached agency of the Department of Science and Technology, is continuously experimenting on an improved connecting technique to promote the use of bamboo in construction, Secretary Renato Solidum Jr. said Friday.",2,1
"No formal talks yet between PH, Japan on VFA: Marcos",14,13
El Niño alert likely by May,10,9
MANILA – Department of National Defense (DND) chief Carlito Galvez Jr. said there are four areas to be given focus for the modernization of the US and Philippines' military alliance.,14,13
"MANILA – The government can use “a fraction” of the taxes it collects annually from crude oil and petroleum products to finance the clean-up of the Mindoro oil spill and indemnify impacted coastal residents, House Deputy Speaker Ralph Recto said Wednesday.",2,1
4 labor union members linked to Reds return to gov’t fold,8,7
VP Sara urges local execs to implement well-thought-out projects,13,12
"MANILA – The Mount Inayawan Range National Park in Nunungan town, Lanao del Norte province is set to be declared as ASEAN Heritage Park (AHP).",11,10
MANILA – The Office of Civil Defense (OCD) led the inspection of areas situated along fault lines in Quezon City and Pasig as part of earthquake preparedness efforts.,9,8
PNP committed to finding justice for missing sabungeros,7,6
"MANILA – House of Representatives Speaker Ferdinand Martin G. Romualdez on Saturday joined Filipino Muslims in celebrating Eid'l Fitr, saying respect for each other despite diverse religious beliefs is a potent force towards nation-building.",3,2
"MANILA – President Ferdinand R. Marcos Jr. on Thursday (US time) paid his respects to fallen American soldiers during a visit to the Arlington National Cemetery near Washington, DC.",14,13
Pilgrim relics of St. Therese to visit Diocese of Novaliches,15,14
"Attacks vs. US, PH ships, aircraft in Pacific, SCS to trigger MDT",8,7
US firms set to hire 75K Filipino seafarers,2,1
MANILA – The chair of the House Ways and Means Committee on Monday said the proposed value added tax (VAT) refund mechanism for foreign tourists is expected to increase annual tourist expenditures on shopping from PHP59 billion to PHP69.2 billion.,1,0
Decommissioned PN corvette to be sunk in 'Balikatan' drill,8,7
MANILA – House Speaker Ferdinand Martin G. Romualdez on Monday emphasized the importance of digital public infrastructure (PDI) to women empowerment.,4,3
American wanted for child sexual abuse nabbed in Manila,7,6
MANILA – Immigration officers at the Ninoy Aquino International Airport (NAIA) apprehended a South Korean national who tried to leave the country using a Philippine passport.,7,6
"DND chief urges youth to uphold freedom, justice, equality",3,2
Summer MMFF Parade of Stars set April 2,11,10
MANILA – Speaker Martin Romualdez has not  from Negros Oriental Rep. Arnolfo Teves ever since the House leader urged the latter to return to the Philippines and face allegations that he was behind the killing of Negros Oriental Governor Roel Degamo.,7,6
"MANILA – President Ferdinand R. Marcos Jr. returned to Manila Sunday night from a five-day official trip to Japan bringing home USD13 billion worth of investment pledges that will help boost the economy and generate around 24,000 jobs for Filipinos.",1,0
BOC raids yield alleged smuggled products worth P120M in Navotas,7,6
2 Filipinos killed in Turkiye quake,15,14
"UK, 3 other countries back PH protest vs. Chinese Coast Guard",14,13
Faithful urged to join 'Walk for Life' on Feb. 18,3,2
"MANILA – A dedicated task force and a special anti-agricultural smuggling court will be good instruments to bring smugglers, profiteers and hoarders to justice, according to Senator Cynthia Villar.",7,6
Emergency response must not exceed 2 hours – senator,6,5
Random manual audit shows Cavite special polls 99.96% accurate,12,11
LTO to simplify driver’s license exams to combat fixers,10,9
MANILA – The Philippine Coast Guard (PCG) is going on heightened alert to boost safety in the country’s ports and seaways during the Holy Week.,8,7
MANILA – The Department of Education (DepEd) on Friday said classes shall continue despite the transport strike from March 6 to 12.,10,9
"MANILA – The approved Senate measure that seeks to institutionalize the One Town, One Product (OTOP) program will promote local products of micro, small and medium enterprises (MSMEs) and boost economic growth through jobs.",1,0
Expert: Treat HIV like a communicable disease,9,8
"Warm, humid weather seen across PH Tuesday",10,9
MANILA – The Commission on Elections (Comelec) is prepared for a possible simultaneous holding of the Barangay and Sangguniang Kabataan Elections (BSKE) and the election of participants to a constitutional convention (con-con) to amend the 1987 Constitution in October.,13,12
Senators welcome PhilHealth hemodialysis coverage expansion,9,8
Solon reiterates push to restore death penalty for heinous crimes,7,6
BOC intel service feted for anti-smuggling gains,7,6
Romualdez vows timely passage of laws to bolster PH progress,13,12
MANILA – The Criminal Investigation and Detection Group (CIDG) has released a wanted poster of the six suspects in the case of missing 'sabungeros' (cockfighting enthusiasts).,7,6
"MANILA – The chairperson of the House Committee on the Welfare of Children on Monday urged the government to strengthen interagency coordination and monitoring and follow-up on all the cases of suicides, bullying and violence involving students and teachers.",6,5
"MANILA -- Senator Raffy Tulfo has filed a measure mandating the installation of audible traffic signs with push buttons for the benefit of persons with disabilities (PWDs), elderly and pregnant women.",4,3
DOJ mulls placing Degamo slay suspects under lookout bulletin,7,6
"MANILA – President Ferdinand R. Marcos Jr. told Ukrainian President Volodymyr Zelenskyy in a phone call on Monday that he supports Ukraine’s effort to reach a “peaceful resolution"" to its ongoing conflict with Russia.",14,13
MANILA – The Civil Service Commission (CSC) has announced the implementing rules and regulations (IRR) of the law granting night shift differential pay to government employees.,10,9
"NSW, LPA to bring clouds, rains on Black Saturday",10,9
PhilSA to use spaceborne data to study environmental trends,2,1
MANILA – The Department of Migrant Workers (DMW) on Friday assured that overseas Filipino workers (OFWs) from strife-torn Sudan will be prioritized and given needed assistance in case they decide to work outside the country again.,10,9
5 more Degamo slay suspects now under gov't custody,7,6
MANILA – The government is seeking to seize a helicopter allegedly owned by fugitive Negros Oriental lawmaker Arnolfo Teves that was reportedly used to transport to Mindanao the attackers of slain governor Roel Degamo.,7,6
5.1K applicants take BJMP qualifying exam,2,1
MANILA – Department of the Interior and Local Government (DILG) Secretary Benjamin Abalos Jr. on Tuesday ordered the Philippine National Police (PNP) to review its policies and processes in the issuance of firearms and the license to carry these outside of one's residence.,6,5
"MANILA – The Department of Social Welfare and Development (DSWD) on Wednesday reminded the public to refrain from engaging with unknown individuals and not to give sensitive personal information through text message, email, or phone call to any stranger.",8,7
Bataan-Cavite Interlink Bridge to open up economic opportunities,1,0
"MANILA – President Ferdinand R. Marcos Jr. on Wednesday said the government is looking at the option of importing rice to beef up the country's supply in the event of natural calamities, such as typhoons and the El Niño weather phenomenon.",2,1
"MANILA – A  Philippine Navy (PN) ship, the World War II-era corvette BRP Pangasinan (PS-31), will be sunk in this year's ""Balikatan"" joint live-fire exercises, which will be conducted off Zambales on April 26.",8,7
Regional wage boards to decide on wage hike petitions: DOLE,1,0
MANILA – A recent national survey of the Social Weather Stations (SWS) revealed that around 48 percent of adult Filipinos believe that the country's economy will improve over the next 12 months.,12,11
"BFP sees more assets, personnel as 10-yr modernization starts",1,0
PAF C-130 in Catarman airport ‘mud episode’ undamaged,8,7
"MANILA – Former Deputy Chief Implementer Vince Dizon of the National Task Force Against COVID clarified on Tuesday that there was ""no strings attached"" during the bilateral donations of Covid-19 vaccines by other countries to the Philippines.",9,8
"Passage of bill protecting elderly from abuse, neglect pushed",6,5
"New EDCA sites aim to protect entire PH, Galvez assures senators",8,7
LTFRB: Modern jeepney can keep traditional look,11,10
MANILA – The Commission on Elections (Comelec) is open to the  of Vice President and Education Secretary Sara Duterte to release in advance the honoraria of teachers who are serving as members of the Election Board (EB) during elections.,13,12
"MANILA – A new Social Weather Stations (SWS) survey revealed that around 9 of 10 Filipino adults, or 93 percent, have personally experienced climate change impacts in the last three years.",12,11
"MANILA – The Philippine Red Cross (PRC) has announced its participation in “Chikiting Ligtas,” the Department of Health’s (DOH) measles-rubella and polio supplementary immunization campaign, set to take place nationwide from May 1 to 31.",9,8
PH Navy's anti-sub helicopter lands on moving missile frigate,8,7
DICT: Phone users have 30 days left for SIM registration,10,9
"MANILA – Some parts of Luzon will experience rain showers caused by a low pressure area (LPA) and the northeast monsoon or ""amihan,"" the weather bureau said Tuesday. The LPA, last spotted 340 kilometers east northeast of Casiguran, Aurora or 345 km east of Tuguegarao City, Cagayan remains less likely to develop into a tropical cyclone. However, it will bring scattered rain showers and thunderstorms over mainland Cagayan, Isabela, Aurora, and Quezon. Flash floods or landslides are possible due to moderate to heavy with at times intense rains, the Philippine Atmospheric, Geophysical and Astronomical Services Administration (PAGASA) said in its 4 a.m. weather bulletin. Batanes and Babuyan Islands will experience rains caused by the northeast monsoon and flash floods or landslides due to moderate with at times heavy rains are also possible. The amihan is forecast to bring light rains over Ilocos Region and Cordillera Administrative Region but no significant impact is expected. The rest of the country will have isolated rain showers due to localized thunderstorms. Flash floods or landslides may be experienced during severe thunderstorms. Meanwhile, moderate to strong winds and moderate to tough seas will prevail across Luzon. The northern and western seaboards of Northern Luzon, the western seaboard of Central Luzon, and the northern and eastern seaboards of Luzon will have rough to very rough seas. PAGASA advised fishing boats and other small seagoing vessels not to venture into the sea, and larger sea vessels are alerted against big waves.  Elsewhere, winds will be light to moderate with slight to moderate seas.",10,9
"MANILA – President Ferdinand R. Marcos Jr. on Monday urged key government agencies to intensify efforts to uplift the people’s economic condition, saying that their hard work would go to ""waste” if it is not felt by ordinary Filipinos.",1,0
"MANILA – World-class Filipino garments are on display at a fashion exhibit at the Senate, spearheaded by the Department of Science and Technology's Philippine Textile Research Institute (DOST-PTRI).",11,10
"MANILA – The United States has acquired a  fishing vessel that would be used for the live-fire at sea segment of this year's ""Balikatan"" exercises.",14,13
Australia cites PH support as AUKUS announces submarine project,14,13
PNP heightens alert for Holy Week observance,8,7
Railway lines ready to extend ops amid transport strike,10,9
Lone bettor from Agusan del Sur hits P12-M Mega Lotto jackpot,15,14
Solon wants old law amended to help backyard livestock raisers,6,5
"MANILA – President Ferdinand R. Marcos Jr. said his discussions with the United States  ""affirm the optimism"" with which international investors view the Philippines today.",14,13
5 women in Top 10 of PNPA Class 2023,4,3
"Senate probe on NegOr killings, Degamo slay begins Monday",7,6
MANILA – The Philippine National Police-Anti-Cybercrime Group (PNP-ACG) on Wednesday warned the public anew to be wary of e-wallet scams.,7,6
DFA: Enhanced defense capability needed amid WPS ‘infringements’,8,7
"France committed to peace, stability in Indo-Pacific region",14,13
Comelec gets P8.3-B for construction of own building,2,1
Wanted poster of 6 suspects in missing cockfighters out,7,6
"Klabarzon' eyes boosting Laguna's trade, housing industries",1,0
"Fair weather, isolated rain showers continue to prevail across PH",10,9
"MANILA – The Global Initiative for Fiscal Transparency (GIFT) has lauded the open government practices of the Department of Budget and Management as a ""prime example"" of fiscal transparency in Asia.",1,0
"PNP breaks ground on new press office, briefing room",2,1
"MANILA – The House of Representatives and the Senate of the Philippines on Thursday launched eCongress, an integrated digital legislative management system that will encourage citizen participation in lawmaking.",6,5
"AFP to highlight modern weapon systems, doctrines in 'Balikatan'",8,7
P1.9-M reward distributed to PNP informants,7,6
"MANILA – Metro Manila and the rest of the country will have partly cloudy to cloudy skies with isolated rain showers and thunderstorms due to the easterlies and localized thunderstorms, the weather bureau said Saturday.",10,9
VP Sara eyes more partnerships for teachers' housing program,10,9
ROV-equipped US ship to help contain Mindoro oil spill,2,1
"MANILA – The Philippines' macroeconomic strength, enabling policy environment, and infrastructure development agenda are the ""main reasons"" foreign investors must consider in growing their businesses in the country, President Ferdinand R. Marcos Jr. said Friday.",1,0
MANILA – Propmech Corporation announced on Thursday its readiness to support the national government's initiative in developing and improving the country's ship building industry.,1,0
"US, Korea ink P111.5-M grant to back PH climate resiliency effort",14,13
"MANILA – The Climate Change Commission on Saturday sought the revival of the Bicycle Act, citing the harmful impact of mechanized modes of travel on both the environment and public health.",6,5
"MANILA – The Department of Tourism (DOT) on Wednesday said the death of a tourist from New Zealand after resisting a robbery on Sunday is an ""isolated incident"" and does not reflect the millions of ""peace-loving"" Filipinos in the country.",8,7
53 saved from drowning during Holy Week: PCG,9,8
Proposed VAT refund for tourists seen to increase shopping by 29%,1,0
Gov’t continues to extend assistance to Mindoro oil spill victims,10,9
MANILA – Philippine Army (PA) and Australian Army units on Monday formally started their six-week training exercise which aims to improve the capabilities of both services in urban warfare and other  specialization tactics.,8,7
MANILA – A total of 600 third-level officials of the Philippine National Police (PNP) are set to be vetted by the five-member advisory body that is looking into their courtesy resignations and possible involvement in illegal drugs.,7,6
"MANILA – As the country begins the Holy Week and while the holy month of Ramadan is ongoing, Philippine National Police (PNP) chief Gen. Rodolfo Azurin Jr. on Sunday called on  of the force to aspire for a zero-casualty observance.",8,7
"Batangas, Oriental Mindoro farmers receive dairy goats",2,1
Novaliches transport coop awaits 23 more modernized jeepneys,2,1
"Rain showers likely across Luzon, Visayas",10,9
5 PNP generals get new posts in latest reshuffle,13,12
"MANILA – At least 15,000 job seekers went to the different job fairs nationwide in connection with the Labor Day celebration on May 1, the Department of Labor and Employment (DOLE) reported on Monday.",2,1
DOH warns public against summer diseases,9,8
Lone bettor from Angeles hits P37-M Mega Lotto jackpot,15,14
"MANILA – The Land Bank of the Philippines (Landbank) is working to accelerate the adoption of cashless payments in public markets by providing market vendors, consumers, and local transport drivers with bank accounts capable of sending and receiving funds through a Quick Response (QR) code.",2,1
"MANILA – Justice Secretary Jesus Crispin Remulla has directed prosecutors to ""take an active role in the investigation of crimes,"" particularly during the buildup stage to work  and law enforcement agencies.",7,6
"MANILA – A magnitude 5.2 earthquake struck Occidental Mindoro 28 seconds past midnight on Saturday, the Philippine Institute of Volcanology and Seismology (Phivolcs) said.",10,9
Ople: Austria a ‘promising labor market’ for Filipino workers,2,1
"MANILA – Heatstroke and dehydration are two of the  conditions during the dry season, a health official warned on Tuesday.",9,8
"House leader wants national, uniform guidelines on NCAP",6,5
MANILA – The plebiscite for the conversion of the municipality of Carmona in Cavite into  city will be held on July 8.,6,5
"MANILA – Several big-ticket infrastructure projects in the transportation sector have been approved or are already being implemented by the administration of President Ferdinand R. Marcos Jr., the Department of Transportation (DOTr) reported Monday.",2,1
MANILA – Members of the Criminal Investigation and Detection Group (CIDG) have seized 84 firearms in an operation Monday night at a condominium unit in Makati City.,7,6
DFA vows to save Filipinos on death row abroad,8,7
MANILA – The administration of President Ferdinand R. Marcos Jr. has already started the construction of around 1.2 million housing units under the government's Pambansang Pabahay para sa Pilipino Housing Program (4PH).,10,9
"MANILA – The Manila Water Company (Manila Water) on Tuesday announced that its customers in several parts of the cities of Pasig, Quezon and Mandaluyong will experience water interruption due to service improvement activities from Feb. 23 to 24.",2,1
PH daily average of Covid-19 increases by 32%,9,8
Maynilad schedules daily water interruption starting March 28,2,1
Comelec approves higher honararia for teachers in October BSKE,2,1
House OKs bill calling for hybrid con-con to amend Charter,5,4
MANILA – The Department of Transportation (DOTr) and the Department of Information and Communications Technology (DICT) signed a memorandum of understanding that aims to better manage transport infrastructure projects.,2,1
"MANILA – The Bureau of Customs-Enforcement and Security Service (BOC-ESS) seized 81 shipments from January to March, with an estimated value of PHP999.474 million.",7,6
"MANILA – Department of the Interior and Local Government (DILG) Secretary Benjamin ""Benhur"" Abalos Jr. on Wednesday said five more suspects implicated in the March 4 attack that resulted in the death of Negros Oriental Governor Roel Degamo and eight others are now under the custody of authorities.",7,6
"Rain showers seen in Metro Manila, Luzon due to 'amihan'",10,9
PH contingent back from successful Türkiye humanitarian mission,14,13
"MANILA – The National Bureau of Investigation (NBI) will be looking into the death of another neophyte of the Tau Gamma Phi fraternity, a second-year University of Cebu- Maritime Education and Training Center engineering student.",7,6
"MANILA – President Ferdinand R. Marcos Jr. has appointed Bienvenido Rubio as the new head of the Bureau of Customs (BOC), Malacañang announced on Friday.",13,12
BI seeks probe on airline personnel 'links' to human trafficking,7,6
MANILA – President Ferdinand R. Marcos Jr. on Thursday said he looks forward to future projects proposed by Singapore’s Temasek Foundation to mitigate climate change and improve food security in the country.,14,13
MANILA – The Philippines continues to provide significant assistance to Türkiye and Syria following the devastating 7.8 magnitude earthquake that killed thousands last week.,14,13
"MANILA – House Deputy Speaker and Batangas 6th District Rep. Ralph Recto on Sunday called on authorities to stop relying on “lamppost CCTVs” in piecing post operation evidence and instead source the footage from the equipment they carry before, during and after drug operations.",7,6
New EDCA sites to make way for military infra modernization,8,7
House panel cites 3 in onion hoarding probe for contempt,7,6
PBBM bullish on deepening ties with Japanese biz partners,14,13
PBBM mourns passing of ex-DFA chief Albert del Rosario,15,14
Ex-NFA cashier gets 17-year jail term for malversation,7,6
"MANILA – The Department of Public Works and Highways (DPWH) will receive over PHP495 million for the acquisition of right-of-way for the NLEX-SLEX Connector Road Project (NSCRP), the Department of Budget and Management (DBM) announced Tuesday.",2,1
NEDA urged to fast-track IRR of Public Service Act,6,5
Female claimant of P3.4-M shabu parcel nabbed in Pasay,7,6
PBBM foreign trips boost PH image as investment hub: PEZA exec,1,0
"Gov't eyes to expand scope of 4PH to health, education facilities",2,1
Local firm asks court to rule on charged expat,7,6
MANILA – The Department of National Defense (DND) has expressed its appreciation to all hardworking Filipino workers who are the country's economic backbone as the nation celebrates Labor Day (May 1).,11,10
MANILA – A measure extending the deadline of the estate tax amnesty for another two years  level at the House of Representatives.,6,5
"Heads should roll, solon says of Basilan ferry fire",7,6
MANILA – Philippine National Police (PNP) chief Gen. Rodolfo Azurin Jr. on Tuesday congratulated the Police Regional Offices (PROs) that excellently performed for the past year.,13,12
"MANILA – The BRP Antonio Luna (FF-151), one of the Philippine Navy's (PN) two guided missile frigates in service, demonstrated its advanced capabilities to the officers and enlisted personnel of the Philippine Marine Corps' Coastal Defense Regiment (CDR).",8,7
MANILA -- Senator Robinhood “Robin” Padilla on Thursday vowed to give more power to the Movie and Television Review and Classification Board (MTRCB) and other state agencies in order to protect our youths from illegal content prevalent in social media.,13,12
MANILA – The Department of Justice (DOJ) has ordered the National Bureau of Investigation (NBI) to undertake a full investigation into the killing of BPO Industry Employee Network (BIEN) union organizer Alex Dolorosa in Bacolod City.,7,6
"MANILA – The Senate has ruled out sabotage and cyberattack during the Jan. 1 air traffic control glitch that affected about 280 flights and 60,000 passengers.",7,6
MANILA – President Ferdinand R. Marcos Jr. on Wednesday  a report showing that text  dropped 93.3 percent after the implementation of the Republic Act (RA) 11934 or the SIM (subscriber identity module) Card Registration Act.,6,5
House urged to declare ‘unequivocal defense’ for Duterte vs. ICC,13,12
"MANILA – The Marcos administration has earmarked a total of PHP4 billion for the provision of fuel subsidies to public transport drivers, farmers, and fisherfolk, the Department of Budget and Management (DBM) announced Thursday.",2,1
"MANILA – The Department of Justice (DOJ) on Monday announced new guidelines for prosecutors' reducing the  bail for temporary liberty in criminal cases at PHP10,000 for indigents.",7,6
"MANILA – President Ferdinand R. Marcos Jr. has ordered the abolition of the Department of Finance’s (DOF) One-Stop-Shop Inter-Agency Tax Credit and Duty Drawback Center (OSS Center), as part of his administration’s policy to rightsize the bureaucracy.",13,12
"More open gov’t, more opportunities to do better: DBM chief",13,12
Bomb joke gets MRT-3 rider into trouble,7,6
Displaced Saudi OFWs to get P10-K aid each - Ople,10,9
"MANILA – President Ferdinand R. Marcos Jr. on Wednesday gifted Malaysian Prime Minister Anwar Ibrahim with a copy of national hero Dr. Jose Rizal’s classic novel, “Noli Me Tangere.”",14,13
"Lacuna assures stall holders of new, better Tondo public market",2,1
DSWD lists nearly 20K for cash for work in oil spill-hit areas,2,1
The Official Gazette launches mobile app,10,9
MANILA – The Office of the Ombudsman has ordered the suspension without pay for six months of a Mindoro Oriental municipal mayor and another official found guilty of simple misconduct for allowing the operation of illegal cockfighting five years ago.,7,6
MANILA – The Commission on Elections (Comelec) is studying the proposal of lawmakers to push back the filing period of the Certificates of Candidacy (COCs) for the  Barangay and Sangguniang Kabataan Elections (BSKE).,6,5
MANILA – The Armed Forces of the Philippines (AFP) reported that it had neutralized a total of 123 local terrorists and insurgents and captured 136 assorted weapons during a series of focused military and law enforcement operations in various parts of the country last February.,8,7
"MANILA – Maynilad Water Services, Inc. (Maynilad) is conducting dewatering activity in the primary line along Osmena Highway corner Zobel Roxas Street in Makati City.",2,1
"MANILA – Various support were expressed on Wednesday to Senate Bill Nos. 1451 and 2014, which seek to integrate all provincial and sub-provincial jails within the jurisdiction of the Bureau of Jail Management and Penology (BJMP).",12,11
"MANILA – Police operatives arrested a traffic enforcer of the Metropolitan Manila Development Authority (MMDA) during an entrapment operation in Port Area, Manila on Friday after an  filed by a",7,6
MANILA – Lawmakers led by Surigao del Norte 2nd District Representative Robert “Ace” Barbers on Wednesday urged the anti-drug agencies to submit the inventory of enormous quantity of illegal drugs seized in previous operations to the House Committee on Dangerous Drugs.,7,6
Female Makati cop in 'reassignment for sale' scheme nabbed,7,6
Senators seek delay in phaseout of traditional jeepneys,6,5
"MANILA – Camarines Sur 2nd District Rep. Luis Raymund “LRay” Villafuerte on Thursday maintained that unless the restrictive economic provisions in the Constitution are amended, the country will never see the vibrant foreign investment being enjoyed by the Philippines’ neighboring economies.",1,0
"VP Sara pushes Filipinas’ digital inclusion, quality education",4,3
MANILA – The humanitarian and social action arm of the Catholic Bishops' Conference of the Philippines (CBCP) will send aid to residents affected by the oil spill in Oriental Mindoro.,3,2
"MANILA — The enhanced security and defense cooperation between Japan and the Philippines could ease tensions in the West Philippine Sea, a political analyst said Saturday.",8,7
PBBM eyes program for hybrid rice production to boost crop yield,2,1
DSWD provides food packs to ex-communist supporters,10,9
Comelec: Printing of 90M BSKE ballots completed,13,12
MANILA – The Philippine National Police (PNP) on Monday reported that at least 62 people died of drowning while another four were killed due to vehicular accidents since the start of the Holy Week.,9,8
Attacks vs. local execs don't reflect PH security situation: PNP,8,7
OPAPRU chief: Ramadan inspiration to act as beacon of hope,3,2
MANILA – Philippine Army  Lt. Gen. Romeo Brawner Jr. on Wednesday said copies of the charges have already been served to the two ranking officials implicated in the murder of businesswoman and model Yvonette Plaza in Davao City last Dec. 28.,7,6
Marcos-Qin talks productive; ‘some pronouncements’ clarified,14,13
MANILA – Manila Water Company (Manila Water) has planted and nurtured over 1.4 million trees across the country as of December 2022 under its watershed protection and management program to help fight climate change.,2,1
"MANILA – The Philippine Charity Sweepstakes Office (PCSO) on Thursday reported that it has released PHP26.7 million in medical assistance to a total of 4,001 eligible beneficiaries nationwide from Feb. 20 to 23.",9,8
DFA: Anwar visit impetus to reinvigorate PH-Malaysia ties,14,13
MANILA – Justice Secretary Jesus Crispin Remulla on Thursday said the legal process to formally designate Negros Oriental Rep. Arnolfo Teves as a fugitive terrorist has been initiated as he criticizes the latter’s refusal to return to the country and face accusations of his involvement in a series of high profile murders.,7,6
MANILA – The Court of Appeals has turned down a petition questioning the lower court's warrants filed by a man who figured in a Philippine National Police-Criminal Investigation and Detection Group (CIDG) sting operation on a gunrunning operation.,5,4
MANILA – The Department of Social Welfare and Development (DSWD) has distributed financial assistance to families and individuals affected by the magnitude 6.0 earthquake that hit Davao de Oro on Feb. 1.,9,8
MANILA – Senator Raffy Tulfo has filed a measure seeking for more hospital beds and fast lane facilities for teachers and their dependents for them to have easy access to all their hospitalization needs.,9,8
BOC seizes P1.4-B 'smuggled' cigarettes in Sulu province,7,6
"MANILA – Tropical Depression (TD) Amang continues to bring rains across Luzon while Tropical Cyclone Wind Signal (TCWS) No. 1 remains hoisted over some areas in the island, the weather bureau said Thursday.",10,9
MANILA – President Ferdinand R. Marcos Jr. on Wednesday said the government must tackle malnutrition by mobilizing the local government units (LGUs) to achieve health and nutrition  with a national impact.,9,8
Palm Sunday Mass ushers in Holy Week observance,3,2
MANILA – The Philippine National Police (PNP) has revamped the entire force of the Bayawan City Police Station in Negros Oriental in the aftermath of last weekend's attack that resulted in the death of Negros Oriental Governor Roel Degamo and eight civilians.,7,6
MANILA – The Philippine National Police (PNP) and the Indonesian National Police (INP) have reaffirmed their partnership  transnational crime and terrorism in the region.,14,13
SC affirms liability of ex-DTI chief for disallowed bonuses,5,4
"MANILA – Warm and humid weather will continue to prevail in most parts of the country, the weather bureau said Thursday.",10,9
"PH, Czechia Republic agree to bolster ties in trade, defense",14,13
"MANILA – Tropical Depression (TD) Amang continues to bring rains across Luzon while Tropical Cyclone Wind Signal (TCWS) No. 1 remains hoisted over some areas in the island, the weather bureau said Thursday.",10,9
MANILA – The Metropolitan Manila Development Authority (MMDA) is set to hold a dry run for the implementation of the single ticketing system in the first or second week of April.,6,5
MANILA – The Department of Transportation (DOTr) has  the approval of the PHP500-million fund for the Antique Airport upgrade and runway extension and took note of its potential to boost the economy and tourism in Western Visayas region.,1,0
"MANILA – President Ferdinand R. Marcos Jr. on Monday emphasized the importance of agriculture on the domestic economy’s growth, reiterating  to prioritize the sector to ensure food security.",1,0
CAAP to probe aircraft interruption to Balikatan drills,8,7
"MANILA – Two bettors, a jobless man from Quezon City and a father from Laguna, who bagged the jackpots of two separate Lotto draws have claimed their prizes at the main office of the Philippine Charity Sweepstakes Office (PCSO) in Mandaluyong City.",15,14
"MANILA – The  that will vet the courtesy resignations submitted by third-level police officers and look into their possible involvement in illegal drug activities will convene twice a week, Philippine National Police (PNP) chief Gen. Rodolfo Azurin Jr. said Monday.",7,6
More SIM registration booths needed as deadline nears,10,9
Ex-PNA editor among Metro Manila College’s distinguished alumni,15,14
Trough of LPA affects eastern section of Mindanao,10,9
"Audible traffic signs for PWDs, elderly and pregnant women pushed",10,9
MANILA – The Department of Justice (DOJ) on Friday formally directed prosecutors to withdraw cases where the chances of conviction are slim.,7,6
"MANILA – Senate President Pro Temp[ore Loren Lgarda has filed a resolution recognizing Filipina scientists  of the international Day of Women and Girls in Science on Feb. 11, as declared by the United Nations General Assembly.",4,3
China Coast Guard points laser light at PCG ship off Ayungin,8,7
PH Army's 'javelin' live-fire drills in Nueva Ecija set April 13,8,7
