text,code_frames,label
DOH not keen on reverting face mask mandate despite rising COVID-19 cases,9,8
Marcos dismisses criticism that his campaign played down family corruption,13,12
"With Senate session adjourned, Pharmally’s Dargani, Ong walk free from Pasay City Jail",7,6
MANILA – The Commission on Elections (Comelec) is studying the proposal of lawmakers to push back the filing period of the Certificates of Candidacy (COCs) for the  Barangay and Sangguniang Kabataan Elections (BSKE).,6,5
MANILA – The Philippine Air Force (PAF) has been briefed on the operations and other specifications of the American-made MIM-104 Patriot surface-to-air missile system.,8,7
The Commission on Elections (Comelec) on Wednesday said the online registration for new voters for the May 2025 elections is not likely to be implemented next year.,13,12
"President Ferdinand ""Bongbong"" Marcos Jr. has named Police Major General Benjamin Acorda Jr. as the new chief of the Philippine National Police (PNP), replacing General Rodolfo Azurin Jr., who retired from service on Monday morning, April 24.",13,12
"Brig. Gen. Jesus Durante III,  of the Philippine Army’s (PA) 1001st Infantry Brigade, and six other military personnel will face a general court martial this week due to their alleged involvement in the killing of model and businesswoman Yvonette Chua Plaza in Davao City last year.",7,6
NBI to probe murder of call center labor leader in Bacolod,7,6
The Philippines is among the 141 countries which signed the new resolution of the United Nations General Assembly calling for the withdrawal of Russian troops in Ukraine.,14,13
5 fratmen linked to Salilig hazing filed petition for bail — prosecutors,7,6
DOTr’s Bautista: We never recommended immediate phaseout of traditional jeepneys,6,5
"The video showing the alleged cover-up to spare a police sergeant tagged in the P6.7 billion drug haul in Manila last year is sufficient proof of the wrongdoings of members of the Philippine National Police (PNP) in the footage, Interior Secretary Benhur Abalos said.",7,6
Senate concurs with PH ratification of Arms Trade Treaty,6,5
Marikina River reaches 3rd alarm due to Karding,9,8
Congress to help build stronger PH-US partnership,14,13
One of the suspects who allegedly buried hazing victim John Matthew Salilig surrendered to authorities on Thursday.,7,6
"MANILA – Some areas in the country will continue to experience rain showers due to the northeast monsoon or ""amihan"" affecting Luzon and a low pressure area (LPA), the weather bureau said Thursday. The LPA last tracked 390 kilometers north of Hinatuan, Surigao del Sur or 125 km east of Guiuan, Eastern Samar will bring scattered rain showers and thunderstorms in Eastern Visayas, Catanduanes, Albay, Sorsogon, Masbate, and Dinagat Islands. Flash floods or landslides due to moderate to heavy rains may be experienced in these areas, the Philippine Atmospheric, Geophysical and Astronomical Services Administration (PAGASA) said in its 4 a.m. weather bulletin. Region 4-B (Mimaropa), the rest of Bicol Region, the rest of the Visayas, and Mindanao will have isolated rain showers caused by localized thunderstorms. PAGASA said flash floods or landslides are possible during severe thunderstorms. Metro Manila and the rest of Luzon will have light rains caused by the northeast monsoon. Meanwhile, Luzon and the eastern section of Visayas will experience moderate to strong winds and moderate to rough seas. Elsewhere, winds will be light to moderate with slight to moderate seas, PAGASA said.",15,14
The chief of the Police Regional Office - Bangsamoro Autonomous Region in Muslim Mindanao (PRO-BARMM) has been relieved from his post and has been arrested for syndicated estafa.,7,6
Dumagat-Remontados opposed to Kaliwa Dam urge NCIP to defend their rights,4,3
Bettor wins P55.3 million jackpot in Grand Lotto 6/55,15,14
"MANILA, Philippines – If elected president, Vice President Leni Robredo and Senator Panfilo Lacson said they would use the landmark 2016 Hague ruling to rally support for the Philippines’ position in the West Philippine Sea while restoring a “balance of power” in the strategic waterway.",14,13
BuCor releases 234 persons deprived of liberty from prisons nationwide,7,6
WATCH: What will happen to the case of Reina Mae Nasino?,7,6
"Duterte’s midnight Court of Appeals picks: judge, lawyer from old Marcos firm",13,12
Salceda: 8.7% inflation rate to go down ‘but there's a floor’,1,0
"AFP, Canadian Armed Forces host 5-day military operational course",14,13
PH extracts 300 more Filipinos from strife-torn Sudan - DFA,8,7
"China says lasers for ‘navigation safety’, denies pointing at PH crew",14,13
Marcos eyes strong ASEAN united front in call for end to Russia-Ukraine war,14,13
"MANILA, Philippines – A House panel under the 19th Congress revisited proposals to further expand a law that provides voucher assistance to underprivileged students studying in private schools.",6,5
"MANILA – Tokyo on Saturday announced the conferment of Japanese decorations on four Filipinos, including former Defense chief Delfin Lorenzana and former Foreign Affairs Secretary Alberto Romulo, for helping strengthen Philippine-Japan relations.",14,13
Student group against proposed tuition fee hikes in some schools,12,11
Dagupan school among top 3 finalists for World’s Best School Prize,10,9
"Former Department of Foreign Affairs (DFA) secretary Albert Del Rosario passed away on Tuesday, April 18. He was 83.",15,14
"PBBM: KALAP to make farmers, MSMEs more productive, profitable",1,0
"Pamplona Mayor Janice Degamo, widow of slain Negros Oriental Governor Roel Degamo, said on Sunday she had appealed to Congress to have Negros Oriental Representative Arnolfo Teves Jr. dismissed as a member of the House of Representatives.",7,6
At least two senators have rejected the Chinese Embassy’s statement that more Enhanced Defense Cooperation Agreement (EDCA) sites in the country may “seriously harm” the Philippines’ national interests as well as regional peace and stability.,8,7
"DFA to host PH, China 2-day bilateral talks",14,13
LPA to bring rain showers over parts of Luzon,10,9
"DSWD, Australia to boost social protection, disaster response",14,13
Senate inquiry into delays in SSS benefit claims process sought,7,6
MANILA – The Philippines has sent a delegation to the 67th session of the United Nations Commission on the Status of Women (CSW) in New York from March 6 to 17.,14,13
Degamo funeral: Palace declares March 16 special non-working holiday in Negros Oriental,10,9
Former foreign affairs secretary Roberto Romulo dies at 83,15,14
The remotely operated vehicle (ROV) to be used to check the condition and contain the oil leak from the sunken MT Princess Empress arrived in the Philippines from Japan on Monday.,2,1
NBI exec claims Teves threatened him over e-sabong,7,6
PH Army eyes unit to keep watch on activities of ex-soldiers,8,7
"Metro Manila, parts of Philippines enter ‘new normal’ in COVID-19 pandemic",10,9
"MANILA – The Philippine Navy (PN) on Wednesday  the United States' announcement on the transfer of four patrol boats to the Armed Forces of the Philippines (AFP), as this would greatly boost its capability to protect the country's vast waters.",8,7
"Senate President Juan Miguel Zubiri, Speaker Martin Romualdez, and Chief Justice Alexander Gesmundo experienced “significant changes” in their respective performance ratings between November 2022 and March 2023, based on the Pulse Asia survey results released on Wednesday, April 12.",12,11
DOJ indicts 6 suspects in Degamo slay for murder,7,6
Senator Grace Poe wants officials from the Manila International Airport Authority (MIAA) and the Bureau of Immigration (BI) to appear in the hearing of the Senate blue  to explain the alleged human smuggling at the Ninoy Aquino International Airport (NAIA).,7,6
"PHNOM PENH, Cambodia – When asked about the progress on the long-awaited Code of Conduct (COC) in the South China Sea, Philippine President Ferdinand Marcos Jr. first paused and sighed rather audibly.",14,13
"The Philippines and Cambodia have strengthened its defense partnership through the recent conduct of the 3rd Philippines-Cambodia Joint Defense Cooperation Committee (JDCC) meeting, the Department of National Defense (DND) disclosed Wednesday, May 3.",14,13
Duterte signs law on inclusive education for students with disabilities,4,3
LPA in Mindanao could become a tropical depression — PAGASA,10,9
‘Amang’ makes another landfall over Camarines Sur,10,9
PNP respects dismissal of cop in hit-and-run of tricycle driver,7,6
DBM briefs Congress on PBBM Governance bill,6,5
"Senate President Juan Miguel Zubiri on Monday, May 1, renewed  to pushing for legislation that would protect and advance the interests of workers across the country, particularly with regard to the pressing need for a wage hike.",4,3
Rappler Talk: Why did over 31M vaccine doses go to waste?,2,1
"MANILA, Philippines – Around three million Filipino families had nothing to eat at least once in the past three months, representing a slight increase from figures in the quarter before this, the latest Social weather Stations (SWS) survey showed.",10,9
WASHINGTON — President Ferdinand “Bongbong” Marcos Jr. does not see yet the need to bring back the mandatory wearing of face mask amid the recent rise in COVID-19 cases.,9,8
US Ambassador to the Philippines MaryKay Carlson said she does not see the  designation of new Enhanced Defense Cooperation Agreement (EDCA) sites in the country as a magnet for conflict.,8,7
EDCA issue: Cagayan guv says Galvez a ‘liar;’ acting defense chief reacts,13,12
SC: Marital infidelity considered psychological violence under VAWC law,7,6
"Cops build stable water source for farmers, renovate house of poor resident in Mimaropa",10,9
"MANILA – Financial burden and tedious requirements are the main reasons why couples opt to skip church weddings, a Church-based survey revealed.",12,11
"Surrender for your safety, Pasay mayor tells escaped detainees",7,6
Vice President and Education Secretary Sara Duterte asked students of Montessori de San Juan in San Juan City to remain grateful to the people behind their success.,3,2
NCR positivity rate rises to 12.3% as of April 26 - OCTA,9,8
"The license plate of the suspected getaway vehicle in the fatal ambush of Aparri, Cagayan Vice Mayor Rommel Alameda and five others in Bagabag, Nueva Vizcaya on Sunday was a stolen one, police said.",7,6
"First Lady Liza, sons celebrate Easter",15,14
"The Philippine Coast Guard is expected to have an additional 4,000 personnel before the year ends, according to the PCG spokesperson on Saturday.",2,1
DSWD commends Filipino single parents in first Solo Parents’ Week celebration,10,9
MANILA – The Bureau of Immigration (BI) announced on Wednesday the deportation of a former minister of Mongolia wanted in his home country for corruption.,7,6
Marcos orders PhilHealth to increase dialysis coverage to 156 sessions,9,8
"OCTA: Marcos has 84% trust rating; Sara Duterte, 87%",12,11
"MANILA, Philippines – Amid the ongoing probe into the disappearance of individuals allegedly involved in e-sabong, the Philippine Amusement and Gaming Corporation (PAGCOR) has yet to resolve the issue of whether to suspend online cockfighting.",7,6
"MANILA, Philippines – State prosecutors have indicted Marvin Miranda, Negros Oriental 3rd District Representative Arnolfo “Arnie” Teves’ longtime bodyguard, over the killing of Negros Oriental Governor Roel Degamo in March.",7,6
2 cases of more contagious Omicron BA.5 detected in PH – DOH,9,8
MANILA – The PHP11 million worth of equipment donated by South Korea to help the Philippines’ oil spill response in Mindoro has arrived in Manila.,2,1
Press freedom advocates: Rappler tax case victory ‘a win for journalists’,4,3
"President Ferdinand ""Bongbong"" Marcos Jr. has approved the creation of a single operating system for all government transactions to ensure ease of doing business in the country.",6,5
MANILA – A China Coast Guard (CCG) vessel has directed a military-grade laser light at a Philippine Coast Guard (PCG) ship on a rotation and resupply mission of the Philippine Navy (PN) in Ayungin Shoal at the West Philippine Sea (WPS) on Feb. 6.,8,7
MANILA – An official of the National Task Force to End Local Communist Armed Conflict (NTF-ELCAC) on Wednesday lauded the Commission on Human Rights' (CHR) condemnation of the New People's Army (NPA) over its continued use of improvised explosive devices (IEDs).,8,7
The Department of Education (DepEd) on Friday said the cost for the reconstruction and rehabilitation of schools damaged by the magnitude 6 earthquake that hit Davao de Oro on Wednesday night may reach P7 million.,1,0
Suspect cops pleaded not guilty in missing sabungeros case —PNP,7,6
WASHINGTON - President Ferdinand “Bongbong” Marcos Jr. is considering adding more people in his Cabinet.,13,12
"PH, US special forces troops hold urban warfare sniping drills",14,13
Rappler Recap: Negros Oriental bids farewell to Governor Roel Degamo,13,12
"What you should know about Marcos’ first SONA: ‘Traditional,’ but protests at a distance",13,12
"A second arrest order for murder was issued by the trial court against former Bureau of Corrections (BuCor) director general Gerald Q. Bantag for the killing of radio broadcaster Percival “Percy Lapid” C. Mabasa on Oct. 3, 2022.",7,6
[WATCH] Si Kian delos Santos at ang paghuhukay sa katotohanan,7,6
Supporters urge Marcos to free Leila de Lima 6 years after her arrest,12,11
COVID-19 pandemic: Latest situation in the Philippines – April 2022,9,8
Organized violence' in Negros Oriental 'hard to accept' for Dela Rosa,13,12
DOH encourages public to increase health literacy for hale communities,9,8
"China said Friday that a near-collision in the South China Sea between a Chinese coast guard ship and Philippine patrol vessel carrying journalists was caused by the latter's ""premeditated and provocative action.""",14,13
Bato: China cannot dictate on PH,14,13
"The Department of Health (DOH) on Tuesday recorded 287 new COVID-19 cases as the active tally climbed to 10,263.",9,8
2 near-drowning victims saved by PH Red Cross during Holy Week,9,8
"All courts under Alert Levels 1 and 2 are required to operate under a workforce of at least 50% workforce, the Supreme Court said Monday.",6,5
"MANILA, Philippines – Justice Secretary Jesus Crispin Remulla on Wednesday, April 26 said the Anti-Terrorism Council (ATC) has started the process of designating as a terrorist suspended Negros Oriental 3rd District Representative Arnie Teves.",5,4
"MANILA – Revenue officials on Thursday filed criminal charges before the Department of Justice (DOJ) against ""ghost"" corporations which fabricated fictitious receipts that were later sold to businesses and individual taxpayers which resulted to an estimated PHP25.5-billion revenue losses for the government in the past three years.",7,6
"BAGUIO CITY, Philippines – The Supreme Court (SC) has ruled that only businesses with the John Hay Special Economic Zone (JHSEZ) in Baguio City registered under the Philippine Economic Zone Authority (PEZA) are covered by duty and tax-free privileges.",5,4
"MANILA, Philippines – The Department of Health said on Saturday, May 21, that it had detected a case of COVID-19 subvariant Omicron BA.4 in the country.",9,8
Makabayan wants House to probe Quiboloy’s alleged rights violations,7,6
"The increasing number of new COVID-19 cases in the country is still insignificant as hospital utilization remains manageable, according to Department of Health (DOH) officer-in-charge Maria Rosario Vergeire on Tuesday.",9,8
"MANILA, Philippines – The Court of Appeals (CA) ruled that the dismissal of Reynaldo Esmeralda and Ruel Lasala as deputy directors of the National Bureau of Investigation (NBI) under the time of former president Noynoy Aquino is illegal.",5,4
"MANILA, Philippines – With mask use now optional, pediatricians urged schools to still encourage students to wear face masks inside classrooms and educate them about the benefits of wearing them.",9,8
"MANILA, Philippines – A Chinese Coast Guard ship came dangerously close to a Philippine patrol vessel near the Ayungin Shoal, the Philippine Coast Guard (PCG) reported on Friday, April 28.",8,7
"MANILA – Many areas in the country will continue to experience rains due to the shear line and the northeast monsoon or “amihan,” said the weather bureau on Friday.",15,14
"DOLE: Police, NBI clearances important for employers’ background checks on applicants",8,7
"MANILA, Philippines – The Department of Transportation is asking for P167.1 billion in 2023, a 120.4%  to its 2022 budget.",1,0
"MANILA, Philippines – President Ferdinand Marcos Jr. has named Bienvenido Rubio as the new chief of the Bureau of Customs, the Presidential Communications Office announced Friday, February 10.",13,12
Bongbong asks Liza to marry him again on 30th wedding anniversary,15,14
The Makabayan bloc lawmakers on Monday sought for the creation of a permanent congressional  on the national budget to ensure transparency and accountability in the spending of public funds.,6,5
"More than 20 Chinese and Vietnamese vessels were spotted from March 16 to 21 in waters around Sabina and Ayungin Shoals, and  Pag-asa Island in Palawan, the Philippine Coast Guard said Thursday.",8,7
"The Department of Health (DOH) urged parents to let their children get immunized against vaccine-preventable diseases such as measles, rubella, and polio as the agency launched a supplemental immunization campaign on Thursday, April 27.",9,8
"Marcos takes up near crash of PH, China vessels off Spratlys with Chinese gov't",14,13
"MANILA, Philippines – Is Ferdinand “Bongbong” Marcos Jr. liable for his family’s unpaid P203 billion estate tax?",13,12
"There would be no need to import goods if the micro, small, and medium enterprises (MSMEs) are strong enough to address the demands of the local market, President Ferdinand “Bongbong” Marcos said on Wednesday, April 19.",1,0
"Abalos orders PNP, LGUs to prepare for protest-related security issues on Labor Day",8,7
"MANILA, Philippines – President Ferdinand Marcos Jr.’s first State of the Nation Address (SONA) was met with protests, with groups demanding the leader to immediately act on soaring prices, human rights, and other national issues.",13,12
"MANILA, Philippines – Former Department of Education (DepEd) undersecretary Kris Ablan confirmed his resignation, according to news site",13,12
"MANILA – Four foreign nationals implicated in the kidnap for ransom and killing of a Filipino-Chinese businessman in Quezon City have been arrested, the Philippine National Police Anti-Kidnapping Group (PNP-AKG) said on Saturday.",7,6
Aviation authorities' planned closure of Philippine airspace for six hours in the morning of May 17 is a bad idea.,10,9
BOC raids yield alleged smuggled products worth P120M in Navotas,7,6
Gatchalian wants foreign universities to operate in PH,2,1
SWS: Top PH gov’t institutions receive ‘very good’ net satisfaction rating,12,11
"House realigns P77.5B in 2023 budget for health, education, aid",1,0
"Senate President Juan Miguel Zubiri on Tuesday, April 18, met with Ambassador Katherine Tai, United States (US) Trade Representative, who is in the country to drum up support for Americam trade policies under the Biden administration and expound on the Indo-Pacific Economic Framework (IPEF).",14,13
MANILA – The Department of National Defense (DND) on Saturday said it takes exceptions to claims that it is meddling in the internal affairs of China concerning Taiwan.,14,13
"Palace names new execs in PCO, BJMP, AFP",13,12
"MANILA, Philippines – The Sandiganbayan cleared retired Philippine Army officers of graft charges stemming from the handling of funds for a planned trip to the United States that was canceled over two decades ago.",5,4
Phivolcs: Magnitude 5.8 quake hits waters off Davao Occidental,10,9
DICT: Phone users have 30 days left for SIM registration,10,9
Marcos: We should’ve done better in Maguindanao,13,12
BI rolls out electronic registration of passengers starting April 15,10,9
"Court issues arrest warrant vs. Bantag, Zulueta",7,6
Rains to persist as Amang weakens into LPA,15,14
PMA holds testimonial parade for outgoing PNP chief Azurin,15,14
"Cardinal Advincula to wash feet of individuals from LGBT, labor, indigenous sectors on Maundy Thursday",3,2
"MANILA, Philippines – The world of diplomacy thrives on the power of symbols. And in charting global priorities, nothing can be more symbolic than a leader’s first state visit.",13,12
"MANILA, Philippines – The Department of Health had reported that some 31.3 million doses of COVID-19 vaccines were wasted due to “natural disaster, temperature excursion, and underdosing.”",2,1
Speaker Romualdez meets US counterpart McCarthy; here's what happened,13,12
"MANILA, Philippines – Malaysian Prime Minister Anwar Ibrahim vowed on Wednesday, March 1, to “not only reaffirm but to enhance” ties with the Philippines during his administration and that of President Ferdinand Marcos Jr.",14,13
Pilgrim relics of St. Therese to visit Diocese of Novaliches,15,14
House pushing for con-con to gain public trust - panel exec,6,5
Czech leader to meet Marcos in Manila visit,14,13
"8 years later, Meralco wins rate hike case in Supreme Court",5,4
"MANILA, Philippines – Metro Manila is reverting back to Alert Level 2, while Baguio City stays in Alert Level 3, effective from February 1 to 15, Malacañang said on Sunday, January 30.",9,8
"MANILA, Philippines – Nearly two dozen bills cleared the House of Representatives on December 12, the last Monday of 2022 that the 19th Congress was in session, including measures that were specifically mentioned by President Ferdinand Marcos Jr. during his first State of the Nation Address in July.",6,5
CA junks resort developer's appeal for Panglao reclamation deal,5,4
MANILA – A bloodletting activity is set to be conducted by the Archdiocese of Manila next month in celebration of Archbishop Jose Cardinal Advincula's 71st birthday on March 30.,15,14
"MANILA, Philippines – The Commission on Higher Education (CHED) announced on Wednesday, July 13, that it lifted the decade-long moratorium preventing colleges and universities from offering new undergraduate nursing programs.",2,1
"The Eid'l Fitr or the end of the month of Ramadan will be celebrated on Saturday, April 22.",11,10
"House Speaker Martin Romualdez and the flag of the United States (Speaker’s office, Unsplash)",14,13
"The Philippines may only declare an end to the state of public health emergency due to COVID-19 if infections and hospital utilization remain to be manageable, according to Department of Health (DOH) officer-in-charge Maria Rosario Vergeire on Wednesday.",9,8
DepEd urged to recall order on onsite work for teachers,2,1
2 PDEG officials file leave of absence over P6.7-B shabu haul,7,6
"Gatchalian to MIAA, DOTr: Pour all attention to details on NAIA power outage",6,5
"MANILA, Philippines – The Sandiganbayan found a former official of the state-owned Philippine Postal Savings Bank, now known as Overseas Filipino Bank, guilty of graft for giving undue preference to two depositors.",7,6
Robin Padilla wants ban of movie 'Plane' over portrayal of Philippines,13,12
Philippine National Police (PNP) chief Police General Rodolfo Azurin Jr. on Monday said the recent attacks against elected government officials were isolated incidents.,7,6
Philippines allows Moderna COVID-19 jabs for kids aged 6 to 11,9,8
"MANILA – The Philippines and the United States (US) have agreed to enhance cooperation in agriculture in efforts to boost food security and efficiency, as well as research and development in the sector, Malacañang said on Tuesday.",14,13
PNP senior officers up for promotion need to be cleared first from drug link evaluations,7,6
"MANILA, Philippines – According to a survey by the Social Weather Stations (SWS) conducted from April 19-27, 2022, one out of four households nationwide own bicycles.",12,11
MANILA – President Ferdinand R. Marcos Jr. on Friday bared the plan to purchase Mini Cruiser vehicles manufactured by Japanese carmaker Toyota Motor Corporation for the Armed Forces of the Philippines (AFP).,8,7
NAIA urged to probe airline employee accused of assisting human trafficking victims,7,6
Pag-IBIG releases P53.76-B cash loans in 2022,2,1
"MANILA – The Department of Agriculture (DA) has received 10,000 bags of milled rice from the Ministry of Agriculture, Food, and Rural Affairs of South Korea, as aid to calamity-stricken families in the country.",2,1
"MANILA, Philippines–A big majority or 73% of adult Filipinos expect a happy Christmas this year, higher than the 65% recorded in 2021, according to a national survey conducted by the Social Weather Stations (SWS).",12,11
Rains continue over Luzon due to TD Amang,10,9
PH improves to 132nd place in 2023 Press Freedom Index,12,11
Route of Black Nazarene procession on Good Friday out,15,14
SC junks lower retirement age for female flight attendants,5,4
BOC-Subic busts P86-M 'smuggled' sugar,7,6
MANILA -- The Bureau of Immigration (BI) on Friday reported the arrests of three foreigners on separate occasions at the Ninoy Aquino International Airport (NAIA) and Taguig City recently.,7,6
"House Deputy Minority Leader France Castro on Friday threw her support to the proposal to revert the summer vacation of students to April to May, saying it should be done ""at the soonest time possible.""",6,5
"MANILA, Philippines – The Philippines said on Saturday, March 4, it had spotted a Chinese navy ship and dozens of militia vessels around a contested Philippine-occupied island in the South China Sea, as territorial tensions mount in the area.",8,7
A ranking congressman is prodding authorities to declare a state of calamity in all African Swine Fever (ASF)-affected areas in the country.,9,8
ASEAN mulls economic-centered Indo-Pacific thrust,1,0
"Days before campaign starts, PNP announces reshuffle of police chiefs",13,12
MANILA – The Bureau of Immigration (BI) on Thursday warned anew those who are looking to work abroad against job offers of illegal recruiters.,7,6
"MANILA, Philippines – Former senator Paolo Benigno “Bam” Aquino on Monday, December 5, questioned the timing of a proposed sovereign wealth fund (SWF), even as administration allies rush its passage in the House of Representatives.",6,5
"President Ferdinand ""Bongbong"" Marcos Jr. stressed that Southeast Asian countries must find ways to address human capital flight, particularly in the healthcare sector, for the region's benefit.",2,1
The Department of Transportation (DOTr) on Wednesday said the España section of the North-Luzon Expressway (NLEX) Connector would open on March 27.,10,9
"MANILA, Philippines – The Land Transportation Franchising and Regulatory Board (LTFRB) approved the provisional jeepney minimum fare hike to P11 nationwide.",1,0
MANILA – The National Water Resources Board (NWRB) on Thursday urged the public to help the government mitigate the impact of the looming El Niño phenomenon by conserving water.,10,9
"President Ferdinand Marcos, Jr. is either misinformed or misleading the public when he said that the Enhanced Defense Cooperation Agreement (EDCA) sites won’t be used for offensive actions, House Deputy Minority leader France Castro of ACT Teachers party-list said on Tuesday.",13,12
"The Philippines on Thursday registered 137 new COVID-19 infections, while the tally of active cases rose by four from the day before to 8,414.",9,8
"MANILA, Philippines – The Sixth Division of Sandiganbayan, the country’s anti-graft court, ruled in its latest decision that conviction of former Maguindanao Governor Datu Sajid Ampatuan on 130 criminal cases is final and executory.",5,4
Chinese foreign minister in Manila amid PH-US Balikatan exercises,14,13
"MANILA, Philippines – The House of Representatives resumes on Tuesday, February 14, its investigation on the alleged hoarding and price manipulation of  in the Philippines.",1,0
Magnitude 5.1 quake hits Agusan del Norte — Phivolcs,15,14
"MANILA, Philippines – The anti-graft court Sandiganbayan has convicted businessman Cedric Lee and former mayor Angel Peliglorio Jr. of Mariveles, Bataan, of malversation of public funds.",5,4
"MANILA, Philippines – Taiwan announced on Wednesday afternoon, September 7, that Filipinos will not yet be eligible for its latest round of visa-free entry to the island starting September 12.",14,13
DFA: Contingency plans ready for OFWs in Taiwan in case tension sparks; 'friendship to all',14,13
"The Department of Social Welfare and Development (DSWD) provided food assistance to former rebels affiliated with the Communist Party of the Philippines (CPP), National People’s Army (NPA), and National Democratic Front (NDFP) from different urban  in Metro Manila and nearby provinces on April 22.",2,1
Counsel of alleged middleman in Degamo slay claims being blocked from meeting client,7,6
"MANILA -- Catholic Church officials on Friday urged the faithful who will go on vacation not to forget the true essence of the Holy Week, which starts next week.",3,2
SC's Negros ruling proves Comelec enforcing poll laws,5,4
"An earthquake with a magnitude measuring 5.8 jolted waters off Davao Occidental, the Philippine Institute of Volcanology and Seismology (Phivolcs) said on Friday, April 21.",10,9
"Makabayan bloc calls for dropping of charges vs. local journ Cumpio, activists",7,6
Solon wants punishment for rude gov’t employees,13,12
"New defense guidelines ‘responsive’ to challenges faced by US, PH",14,13
"DAVAO ORIENTAL, Philippines – The Department of National Defense (DND) has included two submarines in a list of things to buy before President Ferdinand Marcos Jr. ends his term of office in 2028.",2,1
Remulla: ISPs may face sanctions if uncooperative vs online sexual abuse,7,6
Here's Arroyo's advance Easter Sunday message for Pinoys,3,2
"MANILA, Philippines – Presidential aspirant Ferdinand “Bongbong” Marcos Jr backtracked on his stance on the government’s controversial “no vax, no ride” policy, saying in an interview with select media groups on Monday, January 24, that “I agree in principle” but “in practice, it doesn’t work.”",13,12
"MANILA, Philippines – China has downplayed President Ferdinand Marcos Jr.’s decision to summon Chinese Ambassador Huang Xilian after the China Coast Guard (CCG) deployed a military-grade laser against the Philippine Coast Guard (PCG) in the West Philippine Sea.",14,13
"The government will keep a careful watch on  to ensure that they do not take undue advantage of the public as the deadline for SIM registration approaches, Justice Secretary Jesus Crispin Remulla said Monday.",6,5
LIVE UPDATES: President Marcos’ official visit to the United States,13,12
"Here’s another way to describe the education crisis in the Philippines: the average 18-year-old Filipino student has spent as much as or even more time in school, about 13 years, than the average student  countries. But when years of schooling are adjusted for quality of education received, that Filipino student has a “learning gap” of 5.5 years!",10,9
MANILA – Malacañang on Friday refuted the claim of a United Nations (UN) panel that the Philippines has failed to provide reparations for Filipino women who suffered sexual abuse by the Japanese Imperial Army during World War II.,14,13
"WASHINGTON - President Ferdinand ""Bongbong"" Marcos Jr. and United States President Joe Biden are hoping to create ""trilateral modes of cooperation"" with other countries.",14,13
"The chairman of the Senate Committee on Energy has expressed concern that the rotational brownouts in the islands of Panay and Negros, which started last April 27, could possibly continue in  days.",10,9
MANILA – The House of Representatives on Wednesday approved on second reading a bill that seeks to provide specialized health services to the general public by establishing specialty care center in select hospitals in all regions of the Philippines based on the prevalence and burden of disease.,6,5
Tax court junks refund plea of energy services provider,5,4
"MANILA, Philippines – Some areas again suspended classes for Wednesday, August 24, following the onslaught of Severe Tropical Storm Florita (Ma-on) and the effects of the enhanced southwest monsoon or hanging habagat.",10,9
Hypertension among Pinoys declined in 2018-2019,9,8
Divine Mercy congress held,10,9
"Senator Sherwin Gatchalian on Sunday, April 30 pushed for the passage of the bill that seeks to strengthen local vaccine development through the creation of the Virology and Vaccine Institute of the Philippines.",6,5
"Department of Science and Technology (DOST) Sec. Renato Solidum, Jr. cited the country's genomic research which has contributed to various areas, such as disease diagnosis and management and the country’s COVID-19 pandemic response.",9,8
"CHR to PNP, DOJ: Release reports, results of your drug war probes",7,6
"MANILA, Philippines – Some areas suspended classes for Wednesday, October 12, as Tropical Depression Maymay headed for Central Luzon.",10,9
"WASHINGTON, USA – The United States urged China on Saturday, April 29, to stop harassing Philippine vessels in the South China Sea, pledging to stand with the Philippines after another maritime confrontation between the two Asian countries.",14,13
MANILA – A group of health advocates urged Filipinos on Valentine’s Day to show extra love for their hearts by keeping them in shape this heart month.,9,8
"MANILA, Philippines – In looking at the landslide election win of Uniteam tandem Ferdinand Marcos Jr. and Sara Duterte, historian Leloy Claudio said it’s important to have a “sense of proportion” or a “sense of history.”",13,12
E-booking' system to boost PNP's crime solving efforts,8,7
Civic leaders go to Supreme Court for a shot to void Marcos’ win,5,4
MANILA – The Department of Health on Wednesday said the alert level system (ALS) is still under review by the Inter-Agency Task Force for Emerging Infectious Diseases (IATF).,9,8
"MANILA – Some areas in the country may experience heavy rain showers and strong winds due to Tropical Depression Amang as Tropical Cyclone Wind Signal (TCWS) No. 1 is hoisted in 10 provinces, the weather bureau said Wednesday.",10,9
"PH 'reliable' trade partner, sourcing destination, says Marcos",1,0
Zubiri hopes Marcos will start VFA talks with Japan PM,14,13
Healthcare utilization rate low despite Covid case hike: expert,9,8
DOH: COVID-19 cases up by 30.4% on June 6 to 12,9,8
13 artillery platoons certified ready for howitzer ops: PH Army,8,7
"Malacañang suspends work in gov’t, classes in public schools on September 26",10,9
"MANILA – There is a need to harmonize interventions planned by the government to address the ill effects of the El Niño phenomenon, Office of Civil Defense (OCD) Administrator Ariel Nepomuceno said Monday.",6,5
PhilSA to use spaceborne data to study environmental trends,2,1
"DPWH, DICT ink MOU for digital connectivity service",6,5
"The Department of Health (DOH) on Thursday logged 385 new COVID-19 cases, while the active tally climbed to 9,533.",9,8
"There is no next move for the Philippine government after the International Criminal Court, through its Appeals Chamber, rejected the bid to suspend the investigation into the country's drug war, President Ferdinand ""Bongbong"" Marcos Jr. said Tuesday.",13,12
Philippines intends to give cash donation to quake-hit Syria — OCD,14,13
