text,code_frames,label
Mothers may be held liable under VAWC law: SC,4,3
"Greg Pugh, vice president of the Second Amendment Coalition of Missouri, said the concealed-weapons plan was a public safety measure long overdue.",12,11
"Week one: The negatives, positives of President Marcos",13,12
The Bureau of Immigration (BI) on Friday said it has deployed 155 immigration officers to the country's airports in preparation for throngs of vacationers during the Holy Week.,2,1
PROSECUTOR IN CIA CASE ACCUSED OF BIAS,4,3
"
THE RIGHT THING",3,2
Lawmakers upset with lack of unified plan for better mental health service,6,5
- Most white murderers - even multiple murderers - have gotten life with parole in Utah.,4,3
Decommissioned PN corvette to be sunk in 'Balikatan' drill,8,7
Marcos to military: Ensure airworthiness of PAF assets,8,7
"A kidnapping victim was found dead in Tanza, Cavite five days after camera footage showed him being forced into a vehicle along Roosevelt Avenue in Quezon City.",7,6
"DSWD, Australia to boost social protection, disaster response",14,13
Setting the bar high: Inspiring stories from aspiring lawyers,15,14
‘Nothing personal’: Alvarez’s past attacks now water under the bridge for Robredo,13,12
DPWH: P50-M access road eases travel to Camarines Sur’s 'Little Baguio',2,1
Marcos eyes strong ASEAN united front in call for end to Russia-Ukraine war,14,13
"Women’s Month: Greater access to technology, gender equality pushed",4,3
A massive global plunge in stock markets,1,0
Breathing lessons,15,14
"The case involved Joaquin Jose Martinez, 29, who was found guilty in 1997 of killing a couple in their rented house in Clair Mel two years earlier.",5,4
Jose H. Gomez is the archbishop of Los Angeles and chairman of the U.S. Conference of Catholic Bishops' Committee on Migration,3,2
The March of Empty Shoes,3,2
"MANILA, Philippines – COVID-19 infections in the Philippines stayed below 2,000 for a week straight after the Department of Health (DOH) reported 1,671 new cases on Friday, February 25. This brings the country’s total caseload  to 3,658,892.",9,8
"NCRPO urges Labor Day protesters to observe laws, existing LGU ordinances",7,6
" doctors from asking patients whether they own firearms,",9,8
MANILA – The Australian Embassy on Friday assured the Philippines that AUKUS would be transparent in the implementation of its multi-year submarine deal.,14,13
"MANILA – The Philippines and Japan have no formal talks yet on a possible visiting forces agreement (VFA), President Ferdinand R. Marcos Jr. said Wednesday.",14,13
"A National Simultaneous Earthquake Drill (NSED) will be conducted on March 9 to help the public prepare for a possible catastrophic earthquake, or “The Big One,” that may hit the Philippines, the Office of Civil Defense (OCD) said Sunday.",9,8
Marcos open to PH-Japan VFA that won’t raise SCS tensions,14,13
HARD WORK IS THE BOTTOM LINE,1,0
Faking Left,15,14
A question for proponents of gun ownership,15,14
ZERO TOLERANCE,15,14
Las Vegas was a deadly assault on most gun rights arguments,5,4
City's suit over guns thrown out,5,4
"Comelec discussing new technology for next polls, says spox",2,1
"""tell the truth"" about tobacco's addictiveness.",3,2
"NOW, YOU'RE SENSITIVE?!",4,3
Cox cited the constitutional amendment ,5,4
Hazardous to health... and wealth,9,8
 stripping out health coverage for gay and lesbian partners of state workers.,9,8
"Thousands of people gathered here on Thursday to protest New York State's new gun restrictions, denouncing Gov. Andrew M. Cuomo and lawmakers in one of the largest rallies at the State Capitol in recent years.
",12,11
Tech center in Perpetual Help campus allows students to communicate with satellites in space - DOST-PCIEERD,10,9
Two alleged illegal recruiters have been arrested by agents of the National Bureau of Investigation’s Anti-Human Trafficking Division (NBI-AHTRAD) during an entrapment operation in Pasay City last March 28.,7,6
"The Presidential Communications Office (PCO) on Thursday announced the latest appointments in various government agencies, including the Department of Agriculture, Department of Labor and Employment, and the Department of the Interior and Local Government.",13,12
"Telcos, subscribers told to stick to SIM registration deadline",6,5
El Niño mitigation plan should include agri insurance —Villanueva,6,5
in disputes between smokers and non-smokers.,11,10
home to Philip Morris's rival R. J. Reynolds,1,0
Comelec presents TOR for an automated election system,6,5
"DOJ: Nothing illegal in raid, criminal complaints vs. Teves",7,6
"TRIO CHARGED WITH SALE OF 1,700 ILLEGAL GUNS",7,6
"Rain showers seen in many parts of PH due to ‘amihan,’ shear line",10,9
Virginia's New Attorney General Opposes Ban on Gay Marriage,5,4
Veteran journalist Jaime FlorCruz is Marcos’ ambassador to China,13,12
Australia’s Deputy PM to visit Philippines this week,14,13
Marcos urges lawmakers to craft laws vs. malnutrition,9,8
"With his laptop before him on the bar at Mission Taqueria, Jesse Bacon, 39, picked at his salsa and chips. He chose to patronize this Center City restaurant, he said, because it gave its Latino staff the day off, with pay, in support of the "";Day Without Immigrants""; protest.",11,10
Inquirer Editorial: Tragedy in Arizona,15,14
"FAST FACTS: What does the House-approved, Marcos pet bill on e-governance contain?",6,5
"The Vatican launched a global campaign against gay marriages Thursday, warning Catholic politicians that support of same-sex unions was ""gravely immoral"" and urging non-Catholics to follow their lead.",3,2
"The 188-page report on the INS by the department's inspector general said that before Sept. 11, the INS did not scrutinize student visa applications from foreigners closely enough. The report said the agency's inconsistency in requiring documentation from foreign students seeking to enter the country has undermined the government's ability to track such people once they are in the USA.
",8,7
"PHNOM PENH, Cambodia – President Ferdinand Marcos Jr. flew out of Manila on Wednesday, November 9, for Phnom Penh, Cambodia, to participate in his first regional summit as head of state – the Association of Southeast Asian Nations (ASEAN) Summit from November 10 to 13.",14,13
"PCG heightens patrol in WPS, makes public maritime incidents",8,7
"Acorda commits to more funds, strong support system for cops on the ground",2,1
Metro; PolitiFact: The roundup,15,14
"against tobacco companies - posed the idea of buying Knight Ridder, United Press International, or some other media outlet.

Knight Ridder is the parent company of The Inquirer and the Daily News.

The documents were found among 33 million pages of private tobacco company papers",1,0
"In a dispatch to Washington, the United States Ambassador to Mexico, John Gavin, said it was the unanimous opinion of Mexican leaders interviewed by the embassy that the consequences of the legislation would be ''highly unfavorable for the U.S. economy and for U.S.-Mexican relations.''",14,13
"the establishment of a superfund to cover the costs of smoking-related illnesses and even more restrictions on cigarette advertising, including a ban on the use of human and cartoon figures as brand symbols.",1,0
"MANILA – Vice President and Education Secretary Sara Duterte on Thursday said the Alliance of Concerned Teachers (ACT) seemed to be setting a ""trap"" for the government to reviving peace talks  rebels.",13,12
Kelly revokes Obama order shielding immigrant parents of U.S. citizens,5,4
"President Ferdinand Marcos Jr. is flying out again – this time to Bangkok, Thailand – to participate in the Asia-Pacific Economic Cooperation (APEC) Economic Leaders’ Week.",14,13
Ortiz's nod and sly smile spoke volumes.,10,9
MANILA – Airfares may go up next month as the Civil Aeronautics Board (CAB) announced that the fuel surcharge for March 1 to 31 will increase to Level 7 from Level 6 in February.,1,0
"At least seven percent of Filipino households have an overseas Filipino worker (OFW) who help sustain the family, according to a Social Weather Stations (SWS) survey.",10,9
MANILA – The Philippine National Police (PNP) on Monday said it is getting closer to identifying those behind the attack that resulted in the death of Negros Oriental Governor Roel Degamo and eight others on Saturday.,7,6
SISTER HELEN PREJEAN ASKS THAT KILLER BE SPARED,3,2
The League of Provinces of the Philippines (LPP) on Friday vowed to monitor students and schools amid the increase of COVID-19 cases in the country.,9,8
"MANILA, Philippines – An infectious diseases specialist said on Friday, March 11, that the new coronavirus variant Deltacron may not cause severe infection, but may have similar transmission rate as Delta and Omicron variants.",9,8
Albany to Let Insurance Law Cover Partners,10,9
"MANILA, Philippines – Just before the year ended, President Ferdinand Marcos Jr. appointed two new officials to the Office of the Press Secretary (OPS).",13,12
members of church organizations.,3,2
"The Eames Commission called on U.S. dioceses to stop electing gay bishops and blessing same-sex unions while Anglican leaders study the report and try to reach some consensus. If U.S. bishops fail to comply, the commission asked them to consider staying away from Anglican meetings, but did not ban them.",3,2
"MANILA – The Philippine Navy (PN) on Tuesday announced that it had test-fired its newly acquired ""Bullfighter"" chaff anti-missile decoys in Zambales waters last March 24.",8,7
"On Tuesday, one of Lonchar's brothers asked a Butts County Superior Court judge to order that Lonchar",5,4
"A Los Angeles Times poll on Friday showed a narrow majority of registered voters would back a constitutional amendment to prohibit gay marriage. But the poll also noted a generational chasm between younger voters, who tend to oppose it, and older voters likely to be in favor. ",12,11
"MANILA, Philippines – President Ferdinand Marcos Jr. on Monday, January 23, defended his frequent travels, telling a panel of television journalists and presenters to “look at [the expenses] as ROI (return on investment).”",13,12
Malacañang defends ‘private time’ of ‘matinee idol’ Marcos at Singapore Grand Prix,13,12
"PH, US chart guidelines for next defense cooperation phase",8,7
"A large majority of adult Filipinos approve of the executive order allowing voluntary wearing of face masks, but most of them prefer to continue wearing masks, according to the results of the Fourth Quarter 2022 Social Weather Stations (SWS) survey.",12,11
"MANILA, Philippines – From zero in the 2023 national budget, government funds for cancer have been restored to a total of P1.56 billion.",1,0
"Mr. Feinblatt and Mr. Mintz emerged from opposite sides of the mansion's porch, each led by one of their daughters, Maeve, 8, and Georgia, 6.  The girls, dressed in lacy white frocks and gold ballet flats, looked like little brides.",11,10
MANILA – The Bureau of Immigration (BI) announced on Wednesday the deportation of a former minister of Mongolia wanted in his home country for corruption.,7,6
"MANILA, Philippines – Journalist, free press advocate, and educator Luis Teodoro died on Monday, March 13. He was 81.",13,12
"Pasig City Representative Roman Romulo on Wednesday expressed support for the proposal of the Department of Education (DepEd) to merge arts, social studies, and physical education into one subject for Grades 1 to 3.",6,5
The Bureau of Immigration (BI) announced the arrest and deportation of a high-ranking Mongolian official who is allegedly wanted in his country for graft and corruption charges.,7,6
"The number of new COVID-19 cases recorded in the Philippines in the past week reached nearly 2,000, according to the Department of Health’s (DOH) data on Monday.",9,8
"The longstanding ties between the Philippines and the United States are as important as ever amid pressing geopolitical issues in the region and worldwide, President Ferdinand ""Bongbong"" Marcos Jr. said Monday.",14,13
as health-conscious ,9,8
"The possibility of the Reserve Officers' Training Corps (ROTC) program curing mental health problems may not be applicable for all learners as every person has different needs to be mentally healthy, Department of Health (DOH) officer-in-charge Maria Rosario Vergeire said Tuesday.",9,8
An overreaction on guns,15,14
"WATCH: With masks now optional, students still choose to wear them",9,8
DOTr pushes for PUV fare discount,6,5
Make modern jeepneys cheaper to magnify benefit of reduced CO2 emissions--Salceda,2,1
MANILA – The Department of Social Welfare and Development (DSWD) honors solo parents providing parental care and support to their children on their own as the  the first “Solo Parents Week”.,11,10
Singer cancels appearance because of church policies,3,2
Bill on e-governance hurdles House panel,6,5
 while a study is done on whether capital punishment is used in a racially discriminatory way. Nine of the 13 men on Maryland's death row when the moratorium began were black.,4,3
"Marcoses meet US VP Harris, Second Gentleman",14,13
mandated background checks.,8,7
"MANILA, Philippines – President Rodrigo Duterte has signed into law a measure that mandates all schools nationwide to make sure that students with disabilities are given access to education.",6,5
DILG chief: Heads will roll over P6.7-B 'shabu' haul,7,6
A Tipping Point for Gay Marriage?,15,14
"
Originally, the hospitals sought to recover losses back to 1954, seeking $8 billion in damages. A judge narrowed the claim to patients treated since 1993, cutting potential damages to about $1 billion.
",1,0
"Fewer Teens Smoking, Survey Finds",9,8
ruled that gay and lesbian couples have the same rights as married couples,4,3
The Department of Health (DOH) on Tuesday said at least 21.6% of children aged zero to 23 months old nationwide are stunted.,9,8
 It defines marriage as existing between a man and a woman.,3,2
"Only 6 percent of students with no friends who used tobacco used it themselves. That jumped to 24 percent among those with one smoking friend, 44 percent with two, 65 percent with three and 80 percent with four.",11,10
"MANILA – The trough of a low-pressure area (LPA) outside the Philippine Area of Responsibility will bring rain showers over most parts of Mindanao, the weather bureau said Monday.",10,9
"ILLEGAL ALIENS SWAMP SYSTEM, AGENCY SAYS; SUSPECTS LET GO; LACK OF STAFF, FUNDING CITED",2,1
"Murder, not COVID, struck convicts linked to De Lima, NBI report shows",7,6
"AFP names lady officer as 1st chief of gender, dev't office",4,3
MARYLAND,15,14
"To Rejuvenate Gun Sales, Critics Say, Industry Started Making More Powerful Pistols
",1,0
CA affirms ruling regulating entry of vehicles of non-residents of BF Homes in Parañaque City,6,5
"WASHINGTON - At a summit on Monday, US President Joe Biden and Philippine President Ferdinand Marcos Jr are expected to reach agreements on greater business engagement, as well as ""military enhancements"" amid shared concerns about China, a senior Biden administration official told Reuters.",14,13
"Gov’t urged to inspect, retrofit hospitals in danger zones to prepare for the ‘Big One’",9,8
Americans may fear the government will restrict purchases of the military-style rifles.,11,10
Senator Ronald ‘’Bato’’ dela Rosa is optimistic that a bill making Reserved Officers Training Course (ROTC) mandatory in colleges as well as in technical and vocational courses would be enacted into law before the end of 2023.,6,5
"PCG logs over 73K outbound, 49K inbound passengers on Black Saturday",10,9
Illegal immigration called 'game' Experts: Stop demand supply stops,15,14
Facebook wins praise in illegal gun sales crackdown,11,10
MANILA – The Catholic Bishops' Conference of the Philippines (CBCP) has joined the call of an environmental organization for a safe and  of Holy Week this year.,3,2
and what you see in the press most of the time are ,11,10
"MANILA, Philippines – Hundreds of Filipinos from different sectors gathered in Quezon City on Friday, February 25,  the anniversary of EDSA 1, an uprising that toppled dictator Ferdinand Marcos, Sr. out of office.",11,10
"MANILA, Philippines – In his term as President Rodrigo Duterte’s Solicitor General, Davao lawyer Jose Calida doubled his wealth – from a P36.9-million net worth in 2017 to P73.4-million net worth in 2021, Statements of Assets, Liabilities and Net Worth (SALNs) obtained by Rappler show.",13,12
Enrile still pushes con-ass to amend Charter,13,12
GUN MAKERS AGREE ON SAFETY LOCKS,9,8
"Put the law back on the side of the victim, where it belongs,""",5,4
"The designation of new EDCA sites—additional Philippine military facilities which may be accessed by US forces—is seen as a provocation to China, an expert from a think-tank has said.",14,13
CLUB HELPS KIDS STAMP OUT SMOKING HABITS,11,10
"Both the Texas and Pennsylvania dioceses called on the Anglican Communion to recognize those who oppose the gay bishop and same-sex blessings as ""the legitimate expression"" of the Episcopal Church.",3,2
MANILA – The Department of Agriculture (DA) is crafting a strategy plan for the local production of hybrid rice to increase crop yields in the country and make it rice self-sufficient in two years.,2,1
DRIVE TO ENSHRINE BIAS MARCHES ON,4,3
"The oathtaking and signing of the Roll of Attorneys for 3,992 passers of the 2022 online and regionalized Bar examinations start at 10 a.m. today, May 2, at the Philippine International Convention Center (PICC) in Pasay City.",15,14
"Yet newcomers, especially in New York, integrate into the economy through kinship and family networks. Current policies stressing family unification have created the very portals to the economy that have produced the benefits you praise.",1,0
"What is the ‘consensus bill’ that seeks mandatory NCST, optional ROTC?",6,5
"costs and lost wages, but no punitive damages",1,0
"But the Rev. Talbert Swan II said the two struggles were not similar because blacks were lynched, denied property rights and declared inhuman.",4,3
 because it would have felt like ''willingly going to sit in the back of the bus.'',4,3
Fear Continues To Masquerade As Justice,3,2
Marcos: Abuses linked to war on drugs committed during 'previous administration',7,6
Special interests trumped voters on choosing judges,12,11
Criticism expected as smoking banned in most '96 Games areas,12,11
SMOKER BLOWS TOP AT ANN'S ADVICE,15,14
"Employers are closing in on the limit for hiring foreign high-tech workers for jobs next year, roughly two months before the start of the 2006 fiscal year, an immigration official said Monday.",2,1
Army blames CPP-NPA-NDF for soldier’s killing in Occ. Mindoro,7,6
"MANILA, Philippines – President Rodrigo Duterte has been exposed to a household staff member who tested positive for COVID-19 and is under quarantine, said Malacañang on Thursday, February 3.",13,12
 the first inmate to be executed by the government in 38 years.,11,10
"and recent polls show a majority of Americans support it.
",12,11
The Muntinlupa City regional trial court (RTC) has issued a hold departure order (HDO) against former Bureau of Corrections (BuCor) director general Gerald Q. Bantag who has been charged with two murder cases.,7,6
" The Defense of Marriage Act prohibits same-sex couples from receiving some marriage-based benefits afforded to heterosexual couples, like health care benefits, joint filing of taxes and inheritance tax exemptions.",6,5
"DRENCHED WITH RAINBOWS. Smiles, Support & 'pride [that] rises above all'",11,10
Bring guns,15,14
"upreme Court sides death row inmate who claimed racial bias in jury selection
",4,3
"In New York City, a couple filed suit hours after being denied a marriage license at City Hall. On Long Island, about 50 gay couples went from town to town, trying to find a clerk who would grant them licenses. And the mayor of Nyack, N.Y., who is gay, was denied a license and vowed to sue.
",5,4
Former foreign affairs chief Albert Del Rosario passes away,15,14
"Over P700,000 in relief and financial assistance has been provided by the government to the passengers of the fire-stricken Basilan ferry that was caught  in a tragedy that left 28 people dead, Defense chief Carlito Galvez Jr. said Saturday.",10,9
"Coming to America, and becoming American",11,10
Guns vs. abortions,15,14
"Over 100,000 PUVs to hold weeklong strike starting March 6",4,3
"WASHINGTON - The top defense and diplomatic officials from the US and Philippines agreed on Tuesday  a road map on US security assistance to the Philippines in the next five to 10 years, US Defense Secretary Lloyd Austin said on Tuesday.",14,13
If Arizona's Law Succeeds,6,5
Death-Penalty Inequity,4,3
Another person tagged in John Matthew Salilig’s death surrenders – DOJ,7,6
Issue on unpaid Saudi Arabia claimants on final stages: Ople,14,13
First week of Proposition 8 trial ends with defense challenging witnesses,5,4
 He alleged that the records were improperly withheld from his attorney at trial.,4,3
"Stars Align for a Marriage Anthem
",11,10
"MANILA – The Marcos administration is on the right track to position the Philippines as an ideal investment destination, the International Chamber of Commerce Philippines (ICC) said Saturday.",1,0
"Department of Health (DOH) officer-in-charge Maria Rosario Vergeire said Tuesday the Philippines is no longer under the state where there should be strict COVID-19 restrictions, pointing out that cases here have remained manageable.",9,8
"PH, Czechia Republic agree to bolster ties in trade, defense",14,13
Wanted Abu Sayyaf man arrested in Tawi-Tawi after 26 years of hiding,7,6
A reminder from the Catholic Church in Texas: Thou shalt not carry a weapon inside. And remember - no guns at the Alamo.,3,2
PNP rescues 1000 human trafficking victims in Pampanga,7,6
Rodriguez calls China a 'frenemy'; says even Digong got fed up,14,13
 believing it to be overwhelmingly popular with urban voters weary of gunfire in the streets.,12,11
Chinese Ambassador to the Philippines Huang Xilian has maintained his silence over his controversial remark related to overseas Filipino workers (OFWs) in Taiwan and instead called to maintain the friendship between the Philippines and China.,13,12
DA Senior Usec. Panganiban takes over as SRA OIC,2,1
"Local Commission on Elections offices must extend working hours to  registrants on the last day of voter registration for the 2023 barangay and Sangguniang Kabataan elections, poll chairman George Garcia said Monday.",6,5
A Bid for Guns on Campuses to Deter Rape,8,7
"The Rev. Kimberly A. Willis said she had not decided what to do because she wanted to be able to minister to all of her congregants at Christ Church United Methodist, in Santa Rosa,  about 10 percent of whom are gay. But if she officiates at a same-sex wedding, she could be charged with violating the United Methodists' Book of Discipline, put on trial and defrocked.",3,2
"Last year, the New Jersey Supreme Court rejected the Boy Scouts' argument that it is a private group, with the right to be selective in its membership. The Boy Scouts, it ruled, is a public accommodation sponsored by many public agencies - and subject to the state's anti-discrimination law. Most extraordinary about the decision, though, was its blistering indictment of anti-gay discrimination as bigotry based on ""little more than prejudice.""
",4,3
"
A CRUEL DISTORTION",15,14
"PNP-CIDG ordered to submit more evidence on charges of illegal possession of firearms, explosives vs Teves, 2 sons",7,6
DOLE: Close to 60K job offers available on Labor Day,2,1
PNP wants lookout order vs. hazing suspects,7,6
" feel I must comment on the article in the July 29 edition regarding the fact that,",11,10
ADS CRITICIZE TUITION BREAK FOR STATE'S ILLEGAL IMMIGRANTS PROPOSAL WOULD ALLOW SOME TO PAY IN-STATE RATE,1,0
"MANILA – In support of the continuous development and improvement of the country's fire service, the Marcos administration has allocated a total budget of PHP1.737 billion for the modernization of the Bureau of Fire Protection (BFP).",2,1
" writing ""any Christian should spend much time in prayer before refusing to vote for a family man with high morals, business experience, who is against abortion, and shares Christian conviction concerning homosexuality just because he is a Mormon.""",3,2
MOST IN SURVEY WANT NO CHANGE IN GUN LAW,12,11
"Romualdez a 'go-getter' Speaker, says Barzaga",13,12
MANILA – The chair of the House Ways and Means Committee on Monday said the proposed value added tax (VAT) refund mechanism for foreign tourists is expected to increase annual tourist expenditures on shopping from PHP59 billion to PHP69.2 billion.,1,0
More anti-gun propaganda,4,3
SMOKE SCREEN,15,14
"Pamplona Mayor Janice Degamo, widow of slain Negros Oriental Governor Roel Degamo, on Wednesday said it is time to amend the long-standing policy of the Philippine National Police (PNP) on the non-presentation of suspects before the public.",6,5
"Family and friends remember ‘simple, decent’ Noynoy Aquino who served without fanfare",13,12
"MANILA, Philippines – Napuno ng galak at saya ang kalye ng Padre Faura sa Maynila dahil sa mga pumasa sa Bar.",10,9
"
I was outraged to read of Gov. Bob Holden's discrimination against the gay community. Holden defended his signing into law a ban on same-sex marriages by claiming his veto would have been overridden anyway -- he was just saving Missouri lots of legislative time and money. What a cop out!",4,3
"DeGeneres' analogy of blacks, gays flawed",4,3
" Mr. Summerlin, who is mentally ill and functionally retarded, was sentenced by a judge who was using drugs heavily, who made incoherent comments during the case, who may have confused the facts of his trial with another capital case before him and who was later disbarred",9,8
"While Cuba is not a huge market for any crop, tobacco exporters are eagerly seeking new destinations.",1,0
"While districts, large ones in particular, are charged with serving the needs of a wide range of students, charters have the flexibility to design programs to serve a specific population, and decide how dollars are spent, Haft said.",11,10
VOICES/Should tobacco ads be banned?,6,5
466 female NCR cops deployed as ‘customer relations officers’,4,3
"President Ferdinand ""Bongbong"" Marcos Jr. on Friday urged the graduates of the Philippine National Police Academy (PNPA) to be morally upright and be catalysts of restoring the public's trust in the police force.",3,2
DepEd: 14M students aged 5-11 eligible for COVID-19 vaccination,9,8
"SAMAR, Philippines – The retired general of the Samar-based Army division allegedly responsible for the deaths of Communist Party of the Philippines (CPP) leaders Benito and Wilma Tiamzon described the rebels’ claim that they had been captured on land, tortured, and then killed as “propaganda” and “drama.”",7,6
 It showed that 82 percent of the residents of Johnson County who had an opinion on whether Bruny killed his fiancee's 8-year-old son believed he was guilty.,12,11
PCG sends letter seeking US help in Mindoro oil spill cleanup,14,13
Win Gatchalian files P16 million civil suit vs ex-DOE chief Cusi,7,6
The Clinton administration last night decided to ask the government of Mexico to accept 659 Chinese detained at sea by the U.S. Coast Guard and allow the United Nations to process their asylum claims.,14,13
"The Immigration and Naturalization Service would be disbanded and its responsibilities farmed out under a proposal by an advisory panel, The New York Times reported Tuesday.",6,5
House adopts resolution to establish eCongress,6,5
MANILA – Catholic Church officials on Friday called on the faithful to participate in the Walk for Life 2023 to be held in Manila on Saturday.,3,2
The NRA's descent into crackpottery continues,12,11
" Arguing that the proposed multibillion-dollar tobacco settlement threatens their livelihoods, tobacco farmers have asked Congress for $ 7 billion in economic protections and a requirement that cigarette makers buy a guaranteed amount of U.S. leaf.",1,0
"but we won't allow them to educate themselves or their children because they are ""aliens."" American slavery and indentured servitude were similar social constructs.",4,3
Passing gay marriage laws big step toward decency,4,3
"MANILA, Philippines – The failure of Philippine authorities to satisfactorily look into killings by the alleged Davao Death Squad is part of the reason why International Criminal Court (ICC) Prosecutor Karim Khan has requested the Court’s pre-trial chamber (PTC) to reopen investigation into the Philippines.",7,6
Hontiveros: 3 traders may take billions of 'super profits' from sugar importation,1,0
"NRA spokeswoman Vickie Cieplak said the NRA's Institute for Legislative Action began sending out postcards to members Sept. 4 because of the coalition's ""anti-gun"" legislative efforts.",12,11
"DSWD to open AICS satellite offices in Caloocan, Parañaque",2,1
"MANILA, Philippines – In 2017, former president Fidel Ramos, a private citizen by then, laid out a vision for the Philippines to engage with a changing world. The position the country must take, he said, was not one that saw Filipinos “independent” but isolated, but one that sought genuine cooperation with allies, both old and new.",13,12
MANILA – The Bureau of Customs (BOC) has recorded a surplus of nearly PHP1.19 billion in its revenue collection for the month of February.,1,0
DO ONE-THIRD OF FLORIDIANS OWN GUNS?,11,10
"
No Separate but Equal in Marriage",4,3
"Over 1,300 farmers in Central Visayas now landowners",10,9
"The Department of Health (DOH) on Friday logged 311 new COVID-19 cases pushing the active tally to 8,621.",9,8
"Guilty or innocent, he's dead",4,3
"The United States violated the rights of 4,000 Haitians by holding mass deportation hearings to clear a ''staggering'' backlog of aliens from southern Florida refugee camps, a Federal appeals court held today.",5,4
Cavite town's cityhood plebiscite set July 8 - Comelec,13,12
"MANILA – An open dialogue among various stakeholders will help the Bangsamoro Autonomous Region in Muslim Mindanao (BARMM) conduct a peaceful and orderly Barangay and Sangguniang Kabataan Elections (BSKE) on Oct. 30, Acting Presidential Peace Adviser Isidro Purisima said Thursday.",13,12
"""He is the most dangerous person to ever come before me,"" Hue said.",8,7
Asylum applicants convicted of this new felony would be ineligible to receive asylum in the United States and could  be jailed or deported to their countries. A person who has been granted asylum before being convicted could have that asylum status revoked.,5,4
"Gabriela Women's Party urged former Senator Panfilo ""Ping"" Lacson to ""listen to why women are demanding a paid menstrual leave"" instead of issuing an  out of nowhere.",4,3
" marriage equality.
",4,3
"MANILA, Philippines – The EDSA People Power Revolution proved Filipinos have the “power and dignity” to choose the destiny of our nation, according to Manila Archbishop Jose Cardinal Advincula.",3,2
"President Ferdinand ""Bongbong"" Marcos Jr. on Monday underscored the need to develop systems that will protect the country from any attacks in the cyberspace.",8,7
HOW SMOKING WENT FROM SEXY TO SINISTER,11,10
 From the headquarters of the Mormon Church,3,2
Solon wants to get rid of unnecessary LTO fees,10,9
"MANILA, Philippines – President Ferdinand Marcos Jr. on Monday, April 24, named Major General Benjamin Acorda Jr. as the next chief of the 227,000-strong Philippine National Police (PNP).",13,12
Commission on Elections Chairman George Garcia on Wednesday appealed to Congress for Comelec to be given the power to regulate advertising agencies during an election period.,13,12
Senator Nancy Binay has filed a resolution seeking an inquiry into the reported plan of the Bureau of Corrections (BuCor) to build a new headquarters at the Masungi Georeserve in Rizal.,13,12
"PhilMech to train, fund cooperatives to boost coconut industry",1,0
JRMSU-Dapitan grad tops April 2023 Midwives Licensure exams,15,14
"The Philippines logged 1,102 new COVID-19 cases from January 30 to February 5, 2023, the latest Department of Health bulletin has indicated.",9,8
"Recent opinion polls show that, while a large majority of Americans oppose gay marriage, many oppose amending the Constitution to outlaw the practice.",12,11
House ways and means panel chairperson Joey Salceda on Thursday called for the passage of a bill allowing government authorities to block  copyright infringement online to curb online piracy.,6,5
"The secretaries of the Philippines’ and Malaysia’s foreign affairs departments will discuss the issue of both countries’ territorial claim over Sabah, President Ferdinand “Bongbong” Marcos Jr. said in his recent vlog.",14,13
"MANILA, Philippines – The Department of Health (DOH) on Wednesday, January 4, said that eight unvaccinated Filipinos who arrived in the country from China tested positive for COVID-19.",9,8
"WASHINGTON, D.C.—President Ferdinand ""Bongbong"" Marcos Jr. called for the reauthorization of the Generalized System of Preferences (GSP) program to boost Philippine exports to the United States.",14,13
"Questions of Race, Evidence Loom in Death Penalty Case",4,3
"Keep hospitals running smoothly this summer, solon tells NGCP",9,8
"The state Supreme Court rejected an appeal by a Gulf War veteran sent to death row for fatally shooting his girlfriend and her three young children in their home.
",5,4
"Nearly 24% of all the SIMs across the country have been registered with their respective public  entities (PTEs) with 51 days left before the deadline, government data released Monday showed.",6,5
economic magical thinking.,1,0
arguing their patrons,1,0
Good Friday rites to be observed on April 7,11,10
"MANILA, Philippines – In a bid to “upgrade” teaching standards of basic education in the country, Vice President and Education Secretary Sara Duterte is eyeing to take out administrative tasks from teachers so they could focus more on teaching.",2,1
"Nananalangin' in Panatang Makabayan, inclusive, spiritual: DepEd",3,2
"In anticipation of the influx of travelers this Holy Week, the Philippine Red Cross (PRC) has set up first aid stations with trained emergency medical services teams in various ""critical"" locations across the country.",9,8
"MANILA, Philippines – Ahead of President Ferdinand Marcos Jr.’s state visit to China in early January, opposition Senator Risa Hontiveros on Friday, December 30, called on Beijing to be transparent and honest about the COVID-19 situation there.",13,12
"House Speaker Martin Romualdez couldn't help but feel happy and hopeful after witnessing firsthand the meeting between President Ferdinand ""Bongbong"" Marcos Jr. and United States (US) Vice President Kamala Harris in Washington DC.",13,12
Marriages by couples ring true,15,14
"MANILA – The national government should have a plan for Filipino workers if it decides to totally ban Philippine Offshore Gaming Operators (POGO), a lawmaker said on Tuesday.",6,5
"MANILA – Aside from going after police officers involved in illegal activities, the anti-scalawag unit of the Philippine National Police (PNP) is also cracking down on cops facing charges for violence against women and children (VAWC).",7,6
"In fact, gay commitment ceremonies in America today often closely resemble, even follow, traditional weddings. That might seem surprising since same-sex couples are far less bound by protocol. After all, they don't have to worry about shocking their grandparents. They've already done that.",11,10
Leyte 4th District Representative Richard Gomez on Thursday said House Speaker Martin Romualdez has agreed to go with the Senate’s move to change the 1987 Constitution through a constituent assembly (con-ass).,13,12
